@relation 'Ant17BugsBinary-weka.filters.unsupervised.attribute.Remove-R1-3,5-18,29-30-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,1-weka.filters.unsupervised.attribute.Normalize-S2.0-T-1.0-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.supervised.instance.SMOTE-C0-K5-P420.0-S1'

@attribute 'd(LOC,FANIN)' numeric
@attribute 'd(Qi,FANIN)' numeric
@attribute 'd(WMC,FANIN)' numeric
@attribute 'd( WMC,CBO)' numeric
@attribute 'd(Qi,CBO)' numeric
@attribute 'd(LOC, CBO)' numeric
@attribute 'd(LOC, Ce)' numeric
@attribute 'd(LOC, Ca)' numeric
@attribute 'd(WMC, Ce)' numeric
@attribute 'd(WMC, Ca)' numeric
@attribute #BugsBinary {0,1}

@data
0.884257,0.990093,0.969591,0.94635,0.965971,0.883411,0.899138,0.87324,0.829379,0.983783,1
0.87428,0.994182,0.974989,0.957582,0.98234,0.891262,0.889787,0.885586,0.83148,0.98445,1
0.849909,0.985793,0.986481,0.966395,0.978056,0.850901,0.863364,0.850179,0.824872,0.979246,1
0.911061,0.993672,0.979492,0.956089,0.976966,0.910467,0.919048,0.910646,0.85337,0.994117,1
0.924175,0.991004,0.983955,0.95324,0.963925,0.913277,0.932261,0.935217,0.872044,0.993532,1
0.898803,0.995007,0.981766,0.948565,0.962595,0.904966,0.918291,0.908677,0.850157,0.99153,1
0.905341,0.994924,0.981193,0.94692,0.960632,0.903315,0.917255,0.904723,0.861618,0.98876,1
0.654278,0.986517,0.94152,0.91155,0.951492,0.609329,0.651474,0.632858,0.541514,0.943592,1
0.653217,0.989321,0.954282,0.914482,0.939875,0.616375,0.654092,0.606095,0.527564,0.969061,1
0.673325,0.992411,0.95841,0.901294,0.933863,0.680022,0.693649,0.675492,0.640309,0.978919,1
0.651051,0.971295,0.922966,0.907182,0.939971,0.643272,0.678442,0.647438,0.526822,0.976074,1
0.910546,0.991275,0.977485,0.964583,0.977101,0.908867,0.917234,0.909438,0.883741,0.975957,1
0.910904,0.994116,0.980204,0.968272,0.979957,0.909651,0.917903,0.9097,0.86035,0.990838,1
0.910741,0.99086,0.992058,0.965159,0.974179,0.909376,0.917494,0.909285,0.899271,0.977167,1
0.910942,0.993819,0.980129,0.967285,0.979956,0.909651,0.917901,0.909683,0.848149,0.976631,1
0.422599,0.985945,0.94046,0.886401,0.901304,0.479979,0.469444,0.414886,0.54496,0.968008,1
0.440827,0.987095,0.948364,0.855652,0.899784,0.52135,0.590926,0.561294,0.505308,0.972429,1
0.414193,0.969264,0.922301,0.848186,0.901349,0.40486,0.457051,0.408302,0.359798,0.954797,1
0.438523,0.988305,0.950476,0.855661,0.899784,0.460266,0.507234,0.413736,0.4723,0.97147,1
0.416467,0.975458,0.92431,0.852927,0.900916,0.40305,0.459098,0.40689,0.353047,0.955088,1
0.802269,0.989696,0.947611,0.899187,0.941729,0.795198,0.795631,0.766363,0.557828,0.973509,1
0.816151,0.982804,0.96754,0.89731,0.942566,0.809907,0.828726,0.822349,0.636016,0.949526,1
0.803423,0.989794,0.944034,0.921118,0.958579,0.779462,0.799198,0.783659,0.552402,0.957434,1
0.795227,0.981258,0.942271,0.909829,0.948914,0.774743,0.814923,0.79007,0.553735,0.946848,1
0.761332,0.985311,0.957504,0.896683,0.930454,0.752326,0.774767,0.771303,0.601412,0.970096,1
0.76026,0.99063,0.952679,0.897616,0.943673,0.770609,0.788355,0.760544,0.595461,0.974003,1
0.750555,0.990625,0.959703,0.907084,0.941707,0.747834,0.76977,0.747138,0.642316,0.97402,1
0.776611,0.986096,0.952283,0.90093,0.930439,0.756148,0.789555,0.772035,0.643248,0.959642,1
0.741262,0.971208,0.908479,0.90647,0.951705,0.741016,0.756635,0.736898,0.615922,0.97615,1
0.58897,0.982631,0.952007,0.947363,0.961326,0.572661,0.632659,0.552304,0.814977,0.969821,1
0.64389,0.983722,0.959253,0.954077,0.976182,0.656635,0.658723,0.646148,0.655744,0.968043,1
0.710337,0.986426,0.979389,0.946326,0.970375,0.703695,0.650858,0.690297,0.830227,0.982139,1
0.667091,0.977548,0.939567,0.94205,0.953177,0.703372,0.720834,0.679314,0.723188,0.957502,1
0.650739,0.981376,0.95985,0.954173,0.971217,0.655518,0.663526,0.626394,0.779028,0.973502,1
0.746608,0.990355,0.949294,0.924713,0.965065,0.737039,0.747758,0.710523,0.680288,0.946126,1
0.728042,0.973793,0.943343,0.928722,0.955587,0.740994,0.765739,0.716234,0.672883,0.969339,1
0.730081,0.986557,0.934485,0.93573,0.950502,0.719275,0.74226,0.724765,0.684166,0.949233,1
0.751483,0.990625,0.959934,0.899879,0.937862,0.747289,0.771261,0.747729,0.620937,0.973253,1
0.750734,0.990625,0.959878,0.93853,0.964992,0.767638,0.787463,0.77566,0.667553,0.979926,1
-0.108964,0.936165,0.863617,0.78001,0.801539,-0.366025,-0.086294,-0.203804,0.048987,0.868503,1
-0.108916,0.892546,0.86487,0.762899,0.805672,-0.285194,-0.283529,-0.300105,-0.038607,0.829594,1
-0.382494,0.986956,0.906539,0.800491,0.868492,-0.352136,-0.207739,-0.364341,-0.129743,0.903333,1
-0.227611,0.866738,0.866759,0.740455,0.769751,-0.26715,-0.178224,-0.260009,-0.034875,0.774662,1
-0.093827,0.981574,0.938067,0.861298,0.884951,-0.11016,-0.301293,-0.404526,0.379822,0.95147,1
0.283243,0.98636,0.93932,0.848263,0.899781,0.250197,0.354145,0.354958,0.297073,0.950157,1
0.154655,0.930537,0.863531,0.743775,0.863274,0.109925,0.192338,0.210432,0.060439,0.838393,1
0.168803,0.952441,0.905822,0.726445,0.817436,0.225585,0.192893,0.108688,0.212345,0.861866,1
0.334844,0.984986,0.934439,0.843277,0.901653,0.341808,0.438482,0.240153,0.274173,0.931236,1
0.636687,0.981703,0.897358,0.909643,0.945558,0.584626,0.633138,0.629528,0.52609,0.971731,1
0.650919,0.948682,0.917665,0.91522,0.951089,0.661397,0.688222,0.644614,0.548271,0.963775,1
0.618581,0.942736,0.894554,0.912252,0.946328,0.592718,0.64991,0.586341,0.556887,0.976393,1
0.664195,0.94748,0.927482,0.936755,0.975821,0.662706,0.693696,0.651064,0.576415,0.971405,1
0.050282,0.973669,0.930044,0.842283,0.902662,0.097318,0.188547,0.053043,0.382267,0.942879,1
0.195563,0.956641,0.875934,0.833718,0.895833,0.216677,0.332206,0.300619,0.172983,0.939723,1
0.057777,0.98075,0.907789,0.887538,0.901587,0.079237,0.079056,0.1078,0.350381,0.954834,1
-0.053598,0.96272,0.905663,0.776875,0.882579,0.056862,0.17077,-0.101199,-0.040669,0.928213,1
0.579527,0.978113,0.945244,0.865338,0.932453,0.576013,0.619804,0.573373,0.54512,0.967676,1
0.616937,0.95651,0.901167,0.903254,0.942952,0.63489,0.674531,0.613961,0.548669,0.976894,1
0.602659,0.963843,0.909432,0.91627,0.950564,0.588619,0.631225,0.582892,0.549668,0.953394,1
0.598524,0.989112,0.908469,0.906512,0.940913,0.62791,0.623815,0.59399,0.535932,0.975432,1
0.643291,0.98401,0.952917,0.909887,0.940137,0.637601,0.644268,0.630821,0.537239,0.965923,1
0.644592,0.987301,0.949533,0.915845,0.942106,0.612997,0.683071,0.637142,0.534222,0.967639,1
0.631282,0.947969,0.897558,0.913798,0.947114,0.607099,0.667331,0.609112,0.546422,0.946689,1
0.664444,0.98126,0.940513,0.956724,0.978913,0.663919,0.668288,0.611517,0.546235,0.961566,1
-0.226799,0.647771,0.741221,-0.357362,0.54582,-0.256214,-0.124969,-0.18332,-0.899062,0.402454,1
-0.182918,0.875399,0.179198,-0.304948,0.702993,-0.273863,-0.133954,-0.260099,-0.767385,0.883393,1
-0.150494,0.350343,0.651831,0.664835,0.014771,-0.167759,-0.035433,-0.146675,-0.460832,-0.141076,1
-0.140051,0.532089,0.69204,-0.252154,0.481973,-0.171435,-0.05041,-0.130857,-0.436181,0.2541,1
-0.153401,0.45121,0.640257,-0.54351,0.276501,-0.139843,-0.050047,-0.137795,-0.40748,0.170452,1
0.590535,0.956495,0.944467,0.911221,0.949493,0.606534,0.620115,0.625316,0.528394,0.974732,1
0.581144,0.963216,0.908437,0.915263,0.94992,0.581453,0.619298,0.575102,0.562827,0.97635,1
0.580999,0.983363,0.939864,0.916644,0.951897,0.593733,0.620314,0.580204,0.538555,0.950815,1
0.626236,0.985138,0.893684,0.909911,0.951098,0.632783,0.636355,0.575959,0.532147,0.975447,1
0.505336,0.954041,0.862426,0.816126,0.882541,0.500515,0.545959,0.498408,-0.209948,0.918423,1
0.446043,0.962179,0.867406,0.816605,0.890537,0.486743,0.506605,0.482312,-0.235159,0.883511,1
0.50413,0.94551,0.864715,0.817362,0.88346,0.499012,0.546685,0.498514,-0.268161,0.896446,1
0.507442,0.936453,0.864133,0.809566,0.880144,0.49923,0.545433,0.501132,-0.146051,0.896308,1
0.640585,0.976856,0.929689,0.859199,0.954533,0.588979,0.644571,0.573852,0.415037,0.96727,1
0.641229,0.979306,0.938605,0.906317,0.900854,0.625713,0.635557,0.648603,0.42298,0.96717,1
0.609156,0.989794,0.941638,0.888712,0.908576,0.571295,0.625063,0.594021,0.447187,0.965979,1
0.583452,0.981295,0.940903,0.894386,0.907141,0.577328,0.612697,0.57293,0.440977,0.974679,1
0.501731,0.932338,0.806289,0.772249,0.852912,0.494328,0.542225,0.496436,-0.069008,0.924645,1
0.488899,0.934657,0.882989,0.765055,0.845501,0.463736,0.51822,0.468584,0.012415,0.909771,1
0.492476,0.885759,0.84266,0.765014,0.845028,0.483158,0.513689,0.492364,0.040203,0.929348,1
0.507076,0.910444,0.810049,0.768356,0.861927,0.494148,0.541494,0.497238,-0.299646,0.895707,1
0.134175,0.671472,0.400353,0.418576,0.667188,0.093815,0.165029,0.11672,0.001636,0.468732,1
0.414955,0.664355,0.572514,0.414915,0.678127,0.174483,0.458996,0.467699,-0.069722,0.784912,1
0.14612,0.704908,0.887269,0.734731,0.715994,0.123229,0.191587,0.114574,0.038131,0.430016,1
0.17595,0.708493,0.721233,0.326082,0.577199,0.448729,0.478759,0.204678,-0.052202,0.783227,1
-0.352798,0.944418,0.808933,0.669632,0.844215,-0.269966,-0.024447,-0.141601,0.061972,0.842679,1
-0.110393,0.922419,0.836478,0.691368,0.78894,-0.125545,-0.024558,-0.125687,-0.130718,0.733381,1
-0.160192,0.869848,0.819924,0.759957,0.779817,-0.125591,-0.135495,-0.161966,-0.368479,0.72436,1
-0.111836,0.917375,0.857258,0.664525,0.837239,-0.130622,-0.028186,-0.127624,-0.121462,0.734818,1
0.574304,0.846026,0.826176,0.848292,0.893792,0.561982,0.60554,0.560617,0.428924,0.881812,1
0.616764,0.848744,0.849394,0.84733,0.907493,0.608605,0.608762,0.629565,0.509671,0.948451,1
0.58573,0.940851,0.844602,0.901292,0.922966,0.560814,0.603838,0.569382,0.466437,0.887652,1
0.633189,0.852236,0.869235,0.876092,0.921877,0.56699,0.611143,0.576171,0.478679,0.912246,1
0.055434,0.922042,0.854772,0.703991,0.817348,-0.129329,0.155861,-0.120871,-0.040254,0.89473,1
-0.001241,0.949363,0.86825,0.760941,0.846487,0.093724,0.179786,0.028383,-0.125332,0.842042,1
-0.041827,0.952995,0.855245,0.762184,0.824887,-0.067575,0.156034,0.079496,-0.082481,0.866165,1
-0.108257,0.928236,0.815708,0.699884,0.791836,-0.127011,-0.027657,-0.123789,-0.065859,0.875771,1
0.768393,0.954028,0.904902,0.903503,0.940179,0.756507,0.78826,0.770548,0.65394,0.970115,1
0.729393,0.977739,0.942828,0.909391,0.943948,0.695077,0.721707,0.710346,0.658672,0.977356,1
0.708093,0.969653,0.905894,0.918965,0.93693,0.694881,0.743512,0.731033,0.655049,0.978103,1
0.718655,0.945735,0.902091,0.915031,0.948636,0.72172,0.739681,0.711662,0.666178,0.977526,1
0.713859,0.962174,0.922898,0.923103,0.950296,0.714283,0.736871,0.727731,0.670568,0.961319,1
0.823234,0.881919,0.733924,0.880229,0.954505,0.820172,0.840984,0.832913,0.76832,0.917259,1
0.857522,0.975595,0.790236,0.959591,0.974396,0.858757,0.867882,0.857682,0.810314,0.976987,1
0.845405,0.791006,0.856482,0.944668,0.939886,0.859234,0.861793,0.826568,0.678658,0.902751,1
0.820703,0.964885,0.698613,0.950009,0.96232,0.837472,0.834552,0.829215,0.736197,0.973957,1
0.538848,0.978231,0.946116,0.929287,0.95538,0.552366,0.573802,0.539263,0.577753,0.957218,1
0.550675,0.981086,0.947427,0.934765,0.956056,0.569221,0.581955,0.553367,0.574469,0.963861,1
0.573405,0.977332,0.966883,0.949217,0.963461,0.608683,0.646137,0.573465,0.812959,0.977591,1
0.54075,0.97307,0.941143,0.918315,0.964467,0.552021,0.614205,0.566698,0.767564,0.940773,1
-0.14213,0.981381,0.901191,0.824138,0.870733,0.038099,-0.122777,0.095008,0.163237,0.917448,1
-0.172531,0.872738,0.781202,0.759393,0.815082,-0.19404,-0.081976,-0.180484,-0.586703,0.861579,1
-0.286607,0.979371,0.895427,0.770535,0.861227,-0.210396,-0.07816,-0.298223,-0.361175,0.908909,1
-0.199876,0.973758,0.878165,0.771942,0.858662,-0.274377,-0.137395,-0.132048,-0.272561,0.900658,1
0.905397,0.989203,0.960099,0.952286,0.975119,0.902159,0.908731,0.903401,0.643188,0.984969,1
0.87179,0.990629,0.960724,0.868274,0.950379,0.879818,0.907044,0.874049,0.66126,0.973054,1
0.903885,0.985589,0.96019,0.953209,0.973393,0.901441,0.911469,0.901601,0.708363,0.988888,1
0.903132,0.989204,0.959571,0.954646,0.971391,0.902752,0.911163,0.903582,0.74224,0.987454,1
0.829998,0.994838,0.968076,0.900847,0.929342,0.825401,0.832616,0.824417,0.650495,0.969202,1
0.825268,0.99063,0.967378,0.880803,0.924162,0.816846,0.83914,0.835194,0.690211,0.977994,1
0.794368,0.990626,0.962485,0.927846,0.953349,0.785263,0.806319,0.801969,0.697715,0.980848,1
0.820408,0.99063,0.967378,0.868825,0.908942,0.842941,0.850667,0.821367,0.693337,0.977067,1
0.855423,0.999996,0.989352,0.962512,0.973173,0.855594,0.870076,0.857583,0.842815,0.993894,1
0.856839,0.999995,0.987752,0.965301,0.972684,0.853667,0.867832,0.853251,0.860617,0.992681,1
0.838595,0.995711,0.99028,0.963119,0.975886,0.848234,0.832562,0.826132,0.883381,0.992132,1
0.856185,1,0.98767,0.965513,0.97302,0.851612,0.869519,0.851306,0.843281,0.994259,1
0.96164,0.997582,0.990504,0.974416,0.979595,0.965734,0.964225,0.96651,0.91426,0.996615,1
0.958787,0.990874,0.975756,0.975273,0.987215,0.954811,0.956211,0.948523,0.886492,0.982654,1
0.962074,0.99634,0.985295,0.958743,0.967988,0.959304,0.96316,0.959511,0.898992,0.991808,1
0.971469,0.997719,0.991782,0.97112,0.980577,0.966568,0.974087,0.962335,0.907895,0.996615,1
0.892423,0.983579,0.967332,0.897806,0.920988,0.861552,0.898895,0.856466,0.683712,0.975704,1
0.896586,0.99063,0.967366,0.919581,0.912085,0.884257,0.889954,0.87132,0.656763,0.975628,1
0.837044,0.991052,0.968119,0.881943,0.908877,0.847845,0.850518,0.838892,0.669712,0.968617,1
0.855099,0.982265,0.961604,0.886601,0.923608,0.85857,0.866737,0.882029,0.742219,0.972155,1
0.825134,0.993442,0.968432,0.899955,0.931168,0.822338,0.83339,0.824197,0.661028,0.970526,1
0.815599,0.993628,0.962734,0.932177,0.941906,0.820377,0.844257,0.805525,0.646157,0.969938,1
0.812567,0.986398,0.968251,0.898095,0.929099,0.817139,0.818428,0.804316,0.65158,0.951954,1
0.819213,0.995309,0.967822,0.90266,0.93179,0.820072,0.8313,0.816051,0.669676,0.973804,1
0.412588,0.935223,0.876082,0.84215,0.894346,0.405427,0.444925,0.401094,0.226648,0.934973,1
0.294429,0.953823,0.901408,0.841668,0.896121,0.316163,0.435098,0.255978,0.188023,0.936523,1
0.413936,0.944434,0.868431,0.841369,0.895296,0.405016,0.452469,0.407249,0.221362,0.935525,1
0.414512,0.885643,0.808033,0.79938,0.853311,0.400148,0.51938,0.478658,0.052284,0.91319,1
0.496666,0.955448,0.889174,0.774741,0.864056,0.462496,0.528161,0.486194,0.193221,0.938459,1
0.418931,0.957695,0.878027,0.838098,0.891494,0.447447,0.523005,0.453932,0.245885,0.932441,1
0.409073,0.934411,0.862141,0.818451,0.885495,0.465407,0.503933,0.436263,0.243072,0.935787,1
0.512002,0.93565,0.882454,0.838534,0.882492,0.512585,0.59269,0.521468,0.32594,0.96411,1
0.438178,0.983204,0.922691,0.910307,0.952973,0.471566,0.526669,0.478686,0.303812,0.944311,1
0.41481,0.971434,0.944612,0.852002,0.901697,0.40576,0.460099,0.407648,0.272096,0.959728,1
0.445732,0.967204,0.900071,0.828732,0.879986,0.41262,0.464093,0.421342,0.162119,0.947597,1
0.416556,0.974239,0.93227,0.848925,0.902507,0.404065,0.461297,0.406445,0.304784,0.944985,1
0.790333,0.943594,0.943221,0.868624,0.92289,0.782815,0.806279,0.800896,0.66393,0.939694,1
0.795049,0.917376,0.95141,0.888764,0.926555,0.797406,0.805715,0.804635,0.66723,0.910659,1
0.781405,0.922876,0.878554,0.869169,0.926482,0.788099,0.828288,0.801197,0.659237,0.947085,1
0.790597,0.938861,0.899336,0.86883,0.923256,0.80245,0.810462,0.775056,0.655975,0.93982,1
0.656505,0.978611,0.924167,0.918669,0.957677,0.622206,0.655089,0.626255,0.544838,0.951027,1
0.579352,0.988346,0.925795,0.877312,0.913552,0.644431,0.643002,0.607138,0.40706,0.967228,1
0.619998,0.97699,0.929262,0.916998,0.953677,0.65185,0.671666,0.615148,0.470343,0.947775,1
0.640875,0.977795,0.925523,0.917173,0.954716,0.610752,0.667391,0.639595,0.532654,0.955702,1
0.726853,0.977335,0.947084,0.903807,0.94634,0.708719,0.754667,0.715091,0.675528,0.960952,1
0.711674,0.97603,0.951819,0.91699,0.944386,0.697947,0.720567,0.700594,0.676573,0.958686,1
0.710825,0.982313,0.948212,0.910669,0.936545,0.703163,0.733898,0.707628,0.669818,0.971118,1
0.699506,0.977508,0.940413,0.947369,0.974605,0.679243,0.727697,0.687264,0.627875,0.945613,1
0.546556,0.951433,0.912128,0.927244,0.951713,0.567113,0.599782,0.513516,0.618378,0.976557,1
0.510555,0.977574,0.930333,0.92297,0.959916,0.508552,0.544645,0.498889,0.685394,0.943567,1
0.531148,0.967416,0.938168,0.947369,0.966435,0.51917,0.567495,0.520491,0.772052,0.944378,1
0.509761,0.976548,0.933753,0.930399,0.959916,0.495269,0.545741,0.496682,0.51826,0.948067,1
0.592099,0.985168,0.939817,0.921197,0.955337,0.571044,0.543341,0.589853,0.472679,0.943619,1
0.459918,0.985945,0.94992,0.911983,0.934618,0.479619,0.502963,0.43064,0.512471,0.972806,1
0.532723,0.985942,0.944627,0.918927,0.952668,0.540983,0.604665,0.51219,0.478029,0.962491,1
0.520742,0.988099,0.943822,0.866072,0.929941,0.567303,0.575216,0.506346,0.438035,0.963781,1
-0.096505,0.883648,0.758065,0.842645,0.834427,-0.111399,0.001904,-0.106438,0.382644,0.806494,1
-0.082602,0.92707,0.92064,0.670789,0.848087,-0.0391,-0.005019,-0.108391,0.422869,0.933283,1
0.088657,0.978942,0.93868,0.865812,0.922481,-0.000285,0.121776,0.096387,0.358228,0.961224,1
0.044888,0.945342,0.849174,0.747947,0.912005,0.080766,0.118769,0.064534,0.113058,0.89008,1
0.822604,0.970408,0.963245,0.911861,0.945971,0.810771,0.840966,0.816967,0.718212,0.963429,1
0.832485,0.990752,0.943277,0.912702,0.936964,0.80987,0.840321,0.823315,0.680835,0.962244,1
0.831732,0.986085,0.95339,0.937747,0.954547,0.826695,0.831138,0.815087,0.798838,0.985348,1
0.814858,0.988557,0.944325,0.914808,0.95075,0.810789,0.829039,0.809905,0.706243,0.963917,1
0.809698,0.981462,0.959052,0.903833,0.931855,0.79169,0.826479,0.803049,0.701864,0.980777,1
0.778361,0.981575,0.958198,0.903019,0.949734,0.775724,0.795956,0.774878,0.640072,0.960015,1
0.757703,0.98421,0.954369,0.893707,0.928091,0.748284,0.784462,0.770196,0.604558,0.969461,1
0.778648,0.987076,0.952374,0.903171,0.941848,0.776935,0.797232,0.775206,0.641463,0.954339,1
0.673239,0.973864,0.935623,0.934157,0.956349,0.701108,0.69805,0.699175,0.651322,0.960984,1
0.674694,0.985018,0.950706,0.953953,0.932235,0.681253,0.70798,0.686484,0.626103,0.973473,1
0.6668,0.948617,0.930287,0.915385,0.971322,0.655643,0.675569,0.646452,0.604714,0.964784,1
0.668928,0.98358,0.947256,0.949157,0.959538,0.671794,0.70602,0.672843,0.628117,0.975077,1
0.633369,0.98126,0.940045,0.934374,0.960692,0.640908,0.646284,0.658436,0.612786,0.952244,1
0.69858,0.974575,0.941312,0.906302,0.933716,0.70198,0.728396,0.702397,0.684754,0.967058,1
0.713948,0.987293,0.959906,0.936534,0.965064,0.721444,0.748944,0.734366,0.669734,0.973122,1
0.743687,0.988817,0.960295,0.907595,0.964497,0.723955,0.720322,0.717966,0.669938,0.973544,1
0.712761,0.940346,0.91742,0.903475,0.931426,0.708583,0.755281,0.69746,0.65805,0.978283,1
0.911038,0.953903,0.914044,0.955045,0.959324,0.909673,0.918701,0.90994,0.791028,0.95447,1
0.909309,0.966891,0.935189,0.929661,0.946748,0.905853,0.913045,0.909121,0.737074,0.931168,1
0.906231,0.963166,0.922965,0.928496,0.958876,0.90129,0.905367,0.893706,0.737938,0.933781,1
0.910981,0.987251,0.947458,0.942657,0.954637,0.910045,0.918161,0.909963,0.734751,0.936535,1
0.896662,0.988593,0.967484,0.946296,0.96417,0.893004,0.902901,0.894759,0.755104,0.976494,1
0.895461,0.983113,0.95773,0.947636,0.964131,0.895335,0.90438,0.89276,0.779411,0.985414,1
0.899027,0.97629,0.935772,0.934445,0.945446,0.909256,0.913507,0.909016,0.733477,0.969385,1
0.900288,0.98126,0.957746,0.958402,0.967999,0.896347,0.910253,0.904769,0.762532,0.987635,1
0.905435,0.98126,0.957487,0.95984,0.974792,0.900571,0.90354,0.901176,0.749533,0.978618,1
0.794229,0.985594,0.941897,0.921237,0.956915,0.786608,0.804403,0.795714,0.552277,0.967744,1
0.752501,0.990625,0.95799,0.925184,0.958015,0.758819,0.786809,0.761932,0.590798,0.972022,1
0.767194,0.990626,0.952785,0.904304,0.945318,0.75528,0.775285,0.774653,0.569846,0.974742,1
0.757611,0.990625,0.960132,0.92938,0.962736,0.75753,0.79211,0.77269,0.661171,0.971198,1
0.76811,0.978522,0.944013,0.937819,0.954417,0.778489,0.796577,0.7837,0.773557,0.990489,1
0.82769,0.987715,0.973114,0.939009,0.955905,0.80318,0.814497,0.827509,0.824428,0.987694,1
0.738365,0.986002,0.975856,0.944345,0.959215,0.742497,0.781315,0.731922,0.839787,0.987107,1
0.770112,0.970776,0.957011,0.939114,0.955177,0.764735,0.808998,0.768706,0.731678,0.96253,1
0.953146,0.997256,0.989054,0.968955,0.982994,0.948925,0.953783,0.955761,0.902997,0.994665,1
0.969608,0.987916,0.980975,0.977889,0.987325,0.960478,0.97283,0.963679,0.896573,0.996443,1
0.950968,0.998273,0.972279,0.970691,0.977551,0.95035,0.95723,0.964528,0.884436,0.988246,1
0.951964,0.994883,0.972211,0.9781,0.987308,0.967689,0.956725,0.959527,0.907605,0.981021,1
0.720864,0.995021,0.971102,0.946927,0.965976,0.714881,0.737714,0.70929,0.739126,0.95684,1
0.737866,0.988196,0.973835,0.941428,0.976273,0.750781,0.773145,0.742657,0.838223,0.992079,1
0.740159,0.994598,0.964079,0.966596,0.974548,0.724537,0.755623,0.733481,0.839769,0.976061,1
0.7295,0.994003,0.96933,0.94644,0.97783,0.745039,0.751808,0.746649,0.751346,0.973968,1
0.833435,0.99531,0.984822,0.950778,0.969669,0.81524,0.839796,0.817715,0.853453,0.989154,1
0.836169,0.978211,0.963881,0.940139,0.96037,0.838237,0.847279,0.843474,0.822652,0.974306,1
0.824142,0.993236,0.957969,0.936971,0.954116,0.813331,0.835069,0.810086,0.754802,0.973651,1
0.858982,0.999489,0.987587,0.949022,0.975176,0.857309,0.866562,0.833354,0.807592,0.987928,1
0.963943,0.991686,0.986584,0.949714,0.972433,0.963304,0.967781,0.964298,0.907899,0.989405,1
0.963767,0.997822,0.981702,0.950606,0.971298,0.959616,0.963326,0.963005,0.904763,0.995897,1
0.955444,0.985941,0.973639,0.945189,0.974843,0.94812,0.964439,0.95471,0.892585,0.983705,1
0.966374,0.996156,0.985193,0.963185,0.96558,0.963477,0.969472,0.965482,0.901162,0.991528,1
0.965174,0.989532,0.980007,0.97458,0.971654,0.97094,0.971395,0.967047,0.913009,0.99508,1
0.91204,0.994111,0.979358,0.954002,0.97304,0.909993,0.918934,0.909955,0.848538,0.991653,1
0.901972,0.995313,0.983222,0.947014,0.967296,0.897663,0.910945,0.907269,0.841711,0.988941,1
0.908554,0.995312,0.981627,0.959633,0.966217,0.904242,0.911948,0.907443,0.842135,0.988655,1
0.910714,0.995311,0.982103,0.972788,0.981335,0.909607,0.917525,0.90929,0.845835,0.993098,1
0.91093,0.991089,0.977373,0.967868,0.979956,0.909651,0.917907,0.909668,0.852802,0.980756,1
0.822905,0.995579,0.99036,0.964042,0.972795,0.851002,0.856299,0.840752,0.878446,0.992374,1
0.852701,0.997198,0.986536,0.959411,0.971938,0.827305,0.862962,0.832921,0.864245,0.991062,1
0.825327,0.999605,0.986658,0.960573,0.971938,0.82008,0.834877,0.839305,0.874461,0.991428,1
0.797104,0.992587,0.977408,0.942568,0.971766,0.768732,0.795166,0.814225,0.879134,0.992408,1
0.910565,0.995311,0.980914,0.972867,0.980164,0.90956,0.917803,0.909463,0.849438,0.991971,1
0.910609,0.995052,0.982217,0.964729,0.96958,0.909931,0.918001,0.90967,0.864389,0.993646,1
0.910471,0.995311,0.981571,0.968237,0.980111,0.909426,0.917891,0.909476,0.842256,0.993072,1
0.910627,0.995311,0.980702,0.973665,0.981257,0.909436,0.917648,0.909629,0.84059,0.993028,1
0.9359,0.995315,0.989345,0.954569,0.967157,0.930406,0.937149,0.921329,0.926158,0.991838,1
0.936969,0.995315,0.98916,0.954413,0.966598,0.930993,0.942291,0.928875,0.910737,0.992758,1
0.957426,0.995406,0.990567,0.960833,0.975833,0.937155,0.95116,0.955252,0.899088,0.996289,1
0.950072,0.996645,0.993563,0.964278,0.972154,0.942872,0.951268,0.940611,0.900507,0.992794,1
0.96722,0.994537,0.984551,0.965143,0.959533,0.963325,0.97114,0.968596,0.902988,0.987106,1
0.966653,0.99531,0.988005,0.975097,0.980462,0.948225,0.971137,0.966183,0.908627,0.994263,1
0.964048,0.990608,0.982033,0.956594,0.95824,0.963247,0.967939,0.96932,0.905125,0.991871,1
0.971807,0.995999,0.991738,0.97538,0.982521,0.971386,0.970091,0.967446,0.914649,0.991903,1
0.9332,0.995315,0.990922,0.957317,0.967267,0.921871,0.937667,0.932074,0.909503,0.992384,1
0.916001,0.995313,0.988162,0.962988,0.978433,0.916174,0.919511,0.912764,0.902094,0.994015,1
0.937032,0.995315,0.991055,0.958488,0.967919,0.932212,0.933938,0.92175,0.899514,0.992152,1
0.919441,0.995311,0.98866,0.964836,0.97389,0.909508,0.917764,0.917264,0.90124,0.993449,1
0.854944,0.999997,0.990255,0.965138,0.974843,0.855172,0.869129,0.851553,0.843352,0.994053,1
0.858617,0.999995,0.987764,0.962557,0.972098,0.851434,0.864739,0.855815,0.857226,0.99345,1
0.851211,0.97951,0.970759,0.962715,0.983955,0.850215,0.863055,0.848951,0.824493,0.979573,1
0.82379,0.999894,0.987409,0.960597,0.971938,0.815898,0.835259,0.842224,0.854964,0.991147,1
