@relation 'Ant17ALLModels-weka.filters.unsupervised.attribute.Remove-R1-2,29-30-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,1-weka.filters.unsupervised.attribute.Remove-R2-7,35-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,1-weka.filters.unsupervised.attribute.Normalize-S2.0-T-1.0-weka.filters.unsupervised.attribute.NumericToBinary-Rlast'

@attribute WMC numeric
@attribute CBO numeric
@attribute RFC numeric
@attribute Ca numeric
@attribute Ce numeric
@attribute LOC numeric
@attribute Qi numeric
@attribute FANIN numeric
@attribute 'd(LOC,FANIN)' numeric
@attribute 'd(Qi,FANIN)' numeric
@attribute 'd(WMC,FANIN)' numeric
@attribute 'd( WMC,CBO)' numeric
@attribute 'd(Qi,CBO)' numeric
@attribute 'd(LOC, CBO)' numeric
@attribute 'd(LOC, Ce)' numeric
@attribute 'd(LOC, Ca)' numeric
@attribute 'd(WMC, Ce)' numeric
@attribute 'd(WMC, Ca)' numeric
@attribute 'd(RFC,d(LOC, Ca))' numeric
@attribute 'd(RFC, Ca)' numeric
@attribute 'd(LOC,d(RFC, Ca))' numeric
@attribute 'd(LOC, RFC, Ca)' numeric
@attribute 'd(d(LOC,Ce),d(RFC, Ca))' numeric
@attribute 'd(LOC, WMC)' numeric
@attribute 'd(d(LOC,WMC),d(RFC, Ca))' numeric
@attribute 'D(d(LOC,RFC), d(LOC,Ca), d(RFC, Ca))' numeric
@attribute 'd(LOC, RFC)' numeric
@attribute #BugsBinary_binarized {0,1}

@data
-0.916667,-0.987976,-0.958333,-0.987952,-1,-0.98943,0.959494,-1,0.988451,0.999995,0.992163,0.981196,0.987974,0.988291,0.989358,0.988179,0.91956,0.981144,-0.990604,0.976264,0.989361,0.987896,-0.989282,0.989192,-0.989117,-0.978915,0.978915,0
-0.95,-0.97996,-0.895833,-1,-0.72973,-0.977538,0.723528,-1,0.97546,0.999995,0.995261,0.973887,0.979956,0.975011,0.97736,0.975162,0.927851,0.997734,-0.993424,0.967998,0.977392,0.974499,-0.977317,0.977121,-0.977078,-0.955327,0.955327,0
-0.933333,-0.983968,-0.944444,-1,-0.783784,-0.980181,0.939036,-1,0.978347,0.999995,0.993706,0.977534,0.983965,0.977992,0.980026,0.97809,0.916137,0.996615,-0.990338,0.983847,0.98005,0.977664,-0.980128,0.979797,-0.9799,-0.960557,0.960557,0
-0.983333,-0.895792,-0.993056,-0.899598,-0.945946,-0.99956,1,-0.990632,0.999428,0.990625,0.987028,0.876206,0.895771,0.998314,0.99956,0.99826,0.978942,0.88069,-0.988509,0.899624,0.999579,0.998215,-0.990602,0.99954,-0.99051,-0.999119,0.999119,0
-0.983333,-0.983968,-0.993056,-0.983936,-1,-0.99956,1,-0.990632,0.999428,0.990625,0.987028,0.980931,0.983965,0.999459,0.999563,0.999352,0.983888,0.980887,-0.988518,0.983851,0.999557,0.999316,-0.998565,0.99954,-0.998546,-0.999119,0.999119,0
-0.966667,-0.975952,-0.791667,-1,-0.675676,-0.919841,0.918732,-1,0.912438,0.999995,0.996828,0.970254,0.975947,0.911059,0.919228,0.911242,0.939775,0.998863,-0.973827,0.935085,0.919322,0.909602,-0.91915,0.918456,-0.918377,-0.842893,0.842893,0
-0.966667,-0.967936,-0.819444,-0.995984,-0.621622,-0.934376,-1,-1,0.928312,1,0.996828,0.96072,0.967934,0.927044,0.933868,0.927286,0.935554,0.994081,-0.981203,0.939593,0.933951,0.925898,-0.933777,0.933237,-0.933145,-0.870903,0.870903,0
-0.933333,-0.991984,-0.951389,-0.995984,-0.945946,-0.991191,0.969544,-1,0.990376,0.999995,0.993706,0.987081,0.991982,0.990296,0.991129,0.990238,0.930561,0.991829,-0.991298,0.982075,0.991134,0.989942,-0.991128,0.990995,-0.990995,-0.982421,0.982421,0
-0.933333,-0.983968,-0.951389,-1,-0.783784,-0.985025,0.970528,-1,0.98364,0.999995,0.993706,0.977534,0.983965,0.983359,0.984907,0.983459,0.916137,0.996615,-0.990611,0.986136,0.984927,0.983107,-0.98501,0.984724,-0.984829,-0.970162,0.970162,0
-0.966667,-0.95992,-0.847222,-0.995984,-0.513514,-0.92821,-1,-1,0.921577,1,0.996828,0.951188,0.959916,0.920107,0.92765,0.920456,0.927503,0.994081,-0.975702,0.948345,0.927742,0.919129,-0.927641,0.926967,-0.926958,-0.858995,0.858994,0
-0.95,-0.97996,-0.923611,-0.995984,-0.783784,-0.981942,-0.25179,-1,0.980272,0.999997,0.995261,0.973887,0.979958,0.97989,0.9818,0.979989,0.932365,0.992951,-0.9922,0.972942,0.981825,0.979486,-0.98178,0.9816,-0.98158,-0.964047,0.964047,0
-0.966667,-0.963928,-0.861111,-0.991968,-0.621622,-0.943625,0.606538,-1,0.938414,0.999995,0.996828,0.955954,0.963921,0.937233,0.943187,0.937478,0.935554,0.989301,-0.983429,0.948655,0.943258,0.936352,-0.943136,0.942643,-0.942592,-0.888837,0.888837,0
-0.95,-0.983968,-0.9375,-0.995984,-0.837838,-0.988108,0.939346,-1,0.987008,0.999995,0.995261,0.978657,0.983965,0.986774,0.988016,0.986822,0.937008,0.992951,-0.992039,0.977496,0.988031,0.986436,-0.987988,0.987871,-0.987843,-0.976287,0.976287,0
-0.95,-0.983968,-0.9375,-0.995984,-0.837838,-0.988108,0.939346,-1,0.987008,0.999995,0.995261,0.978657,0.983965,0.986774,0.988016,0.986822,0.937008,0.992951,-0.992039,0.977496,0.988031,0.986436,-0.987988,0.987871,-0.987843,-0.976287,0.976287,0
-0.95,-0.987976,-0.9375,-1,-0.837838,-0.985466,0.939346,-1,0.984121,0.999995,0.995261,0.983428,0.987974,0.9839,0.985354,0.983947,0.937008,0.997734,-0.991714,0.981564,0.98537,0.983538,-0.98541,0.985184,-0.985241,-0.971036,0.971036,0
-0.933333,-0.967936,-0.965278,-0.971888,-0.945946,-0.992953,0.969544,-1,0.992301,0.999995,0.993706,0.958447,0.96793,0.991928,0.992904,0.991871,0.930561,0.963128,-0.990364,0.962395,0.99291,0.991649,-0.992215,0.992787,-0.992096,-0.985931,0.985931,0
-0.966667,-0.991984,-0.875,-1,-0.891892,-0.963444,0.918732,-1,0.960064,0.999995,0.996828,0.989327,0.991982,0.959564,0.963171,0.959546,0.957944,0.998863,-0.99099,0.9613,0.963206,0.958664,-0.963147,0.962799,-0.962776,-0.927555,0.927555,0
-0.966667,-0.971944,-0.881944,-0.995984,-0.675676,-0.952433,0.99079,-1,0.948036,0.999995,0.996828,0.965487,0.971938,0.947098,0.952064,0.947292,0.939775,0.994081,-0.986168,0.95943,0.952123,0.946338,-0.952068,0.951602,-0.951606,-0.905997,0.905997,0
-0.966667,-0.991984,-0.895833,-1,-0.891892,-0.967848,0.938776,-1,0.964875,0.999995,0.996828,0.989327,0.991982,0.964441,0.967608,0.964426,0.957944,0.998863,-0.990906,0.967998,0.967638,0.963674,-0.967625,0.967279,-0.967296,-0.936213,0.936213,0
-0.966667,-0.987976,-0.895833,-1,-0.837838,-0.974455,0.994898,-1,0.972092,0.999995,0.996828,0.984558,0.987974,0.971704,0.97426,0.971746,0.95321,0.998863,-0.992716,0.967998,0.974289,0.971055,-0.974242,0.973997,-0.973978,-0.949235,0.949235,0
-0.95,-0.97996,-0.951389,-0.995984,-0.783784,-0.987227,-1,-1,0.986046,1,0.995261,0.973887,0.97996,0.985745,0.987125,0.985845,0.932365,0.992951,-0.990893,0.982075,0.987144,0.985513,-0.987174,0.986975,-0.987025,-0.974536,0.974536,0
-0.95,-0.983968,-0.951389,-0.995984,-0.837838,-0.992513,0.78268,-1,0.99182,0.999995,0.995261,0.978657,0.983965,0.991653,0.992453,0.991702,0.937008,0.992951,-0.9914,0.982075,0.992464,0.991418,-0.992425,0.99235,-0.992322,-0.985053,0.985053,0
-0.983333,-0.95992,-0.993056,-0.967871,-0.891892,-0.99956,1,-0.995316,0.999474,0.99531,0.992717,0.952343,0.959912,0.999142,0.999556,0.99914,0.97412,0.961783,-0.988517,0.967735,0.999559,0.999102,-0.997061,0.99954,-0.99703,-0.999119,0.999119,0
-0.983333,-0.97996,-0.993056,-0.983936,-0.891892,-0.99956,1,-0.995316,0.999474,0.99531,0.992717,0.976165,0.979956,0.999406,0.999556,0.999352,0.97412,0.980887,-0.988518,0.983851,0.999557,0.999316,-0.998563,0.99954,-0.998546,-0.999119,0.999119,0
-0.983333,-0.983968,-0.993056,-0.983936,-1,-0.99956,1,-0.995316,0.999474,0.99531,0.992717,0.980931,0.983965,0.999459,0.999563,0.999352,0.983888,0.980887,-0.988518,0.983851,0.999557,0.999316,-0.998565,0.99954,-0.998546,-0.999119,0.999119,0
-0.983333,-0.983968,-0.993056,-0.987952,-0.945946,-0.99956,1,-0.995316,0.999474,0.99531,0.992717,0.980931,0.983965,0.999459,0.99956,0.999405,0.978942,0.985665,-0.988519,0.987885,0.999557,0.999369,-0.998928,0.99954,-0.998912,-0.999119,0.999119,0
-0.983333,-0.983968,-0.993056,-0.987952,-0.945946,-0.99956,1,-0.995316,0.999474,0.99531,0.992717,0.980931,0.983965,0.999459,0.99956,0.999405,0.978942,0.985665,-0.988519,0.987885,0.999557,0.999369,-0.998928,0.99954,-0.998912,-0.999119,0.999119,0
-0.983333,-0.983968,-0.993056,-0.987952,-0.945946,-0.99956,1,-0.995316,0.999474,0.99531,0.992717,0.980931,0.983965,0.999459,0.99956,0.999405,0.978942,0.985665,-0.988519,0.987885,0.999557,0.999369,-0.998928,0.99954,-0.998912,-0.999119,0.999119,0
-0.983333,-0.983968,-0.993056,-0.987952,-0.891892,-0.99956,1,-0.995316,0.999474,0.99531,0.992717,0.980931,0.983965,0.999459,0.999556,0.999405,0.97412,0.985665,-0.988519,0.987885,0.999557,0.999369,-0.998927,0.99954,-0.998912,-0.999119,0.999119,0
-0.983333,-0.987976,-0.993056,-0.987952,-1,-0.99956,1,-0.995316,0.999474,0.99531,0.992717,0.985697,0.987974,0.999512,0.999563,0.999405,0.983888,0.985665,-0.988519,0.987885,0.999557,0.999369,-0.99893,0.99954,-0.998912,-0.999119,0.999119,0
-0.983333,-0.983968,-0.993056,-0.987952,-0.945946,-0.99956,1,-0.995316,0.999474,0.99531,0.992717,0.980931,0.983965,0.999459,0.99956,0.999405,0.978942,0.985665,-0.988519,0.987885,0.999557,0.999369,-0.998928,0.99954,-0.998912,-0.999119,0.999119,0
-0.983333,-0.991984,-0.993056,-0.991968,-1,-0.99956,1,-0.995316,0.999474,0.99531,0.992717,0.990464,0.991982,0.999565,0.999563,0.999459,0.983888,0.990443,-0.988519,0.991921,0.999557,0.999423,-0.999278,0.99954,-0.999262,-0.999119,0.999119,0
-0.983333,-0.987976,-0.993056,-0.991968,-0.945946,-0.99956,1,-0.995316,0.999474,0.99531,0.992717,0.985697,0.987974,0.999512,0.99956,0.999459,0.978942,0.990443,-0.988519,0.991921,0.999557,0.999423,-0.999276,0.99954,-0.999262,-0.999119,0.999119,0
-0.983333,-0.991984,-0.993056,-0.991968,-1,-0.99956,1,-0.995316,0.999474,0.99531,0.992717,0.990464,0.991982,0.999565,0.999563,0.999459,0.983888,0.990443,-0.988519,0.991921,0.999557,0.999423,-0.999278,0.99954,-0.999262,-0.999119,0.999119,0
-0.983333,-0.987976,-0.993056,-0.991968,-0.891892,-0.99956,1,-0.995316,0.999474,0.99531,0.992717,0.985697,0.987974,0.999512,0.999556,0.999459,0.97412,0.990443,-0.988519,0.991921,0.999557,0.999423,-0.999275,0.99954,-0.999262,-0.999119,0.999119,0
-0.983333,-0.983968,-0.993056,-0.991968,-0.891892,-0.99956,1,-0.995316,0.999474,0.99531,0.992717,0.980931,0.983965,0.999459,0.999556,0.999459,0.97412,0.990443,-0.988519,0.991921,0.999557,0.999423,-0.999275,0.99954,-0.999262,-0.999119,0.999119,0
-0.983333,-0.987976,-0.993056,-0.991968,-0.945946,-0.99956,1,-0.995316,0.999474,0.99531,0.992717,0.985697,0.987974,0.999512,0.99956,0.999459,0.978942,0.990443,-0.988519,0.991921,0.999557,0.999423,-0.999276,0.99954,-0.999262,-0.999119,0.999119,0
-0.95,-0.983968,-0.958333,-0.995984,-0.837838,-0.985025,0.98472,-1,0.98364,0.999995,0.995261,0.978657,0.983965,0.983359,0.98491,0.983405,0.937008,0.992951,-0.990084,0.984374,0.984927,0.983083,-0.984998,0.984736,-0.984825,-0.970162,0.970162,0
-0.95,-0.983968,-0.958333,-0.995984,-0.837838,-0.986787,0.98472,-1,0.985564,0.999995,0.995261,0.978657,0.983965,0.98531,0.986685,0.985357,0.937008,0.992951,-0.990317,0.984374,0.9867,0.985052,-0.986763,0.986527,-0.986607,-0.973661,0.973661,0
-0.966667,-0.975952,-0.909722,-0.995984,-0.72973,-0.970932,-1,-1,0.968243,1,0.996828,0.970254,0.975951,0.96764,0.970704,0.967788,0.944125,0.994081,-0.990766,0.968413,0.970742,0.967124,-0.970711,0.970414,-0.970421,-0.942284,0.942284,0
-0.966667,-0.987976,-0.909722,-0.995984,-0.891892,-0.978859,0.94898,-1,0.976904,0.999995,0.996828,0.984558,0.987974,0.976583,0.978701,0.976572,0.957944,0.994081,-0.992658,0.968413,0.978722,0.975981,-0.978651,0.978476,-0.978426,-0.957941,0.957941,0
-0.966667,-0.995992,-0.923611,-0.995984,-1,-0.9793,0.949292,-1,0.977385,0.999995,0.996828,0.994097,0.995991,0.977178,0.979152,0.97706,0.967787,0.994081,-0.991712,0.972942,0.979165,0.976534,-0.979155,0.978924,-0.978927,-0.958813,0.958813,0
-0.95,-0.983968,-0.965278,-0.995984,-0.837838,-0.995155,0.939036,-1,0.994707,0.999995,0.995261,0.978657,0.983965,0.99458,0.995116,0.994631,0.937008,0.992951,-0.990507,0.986678,0.995124,0.994432,-0.995116,0.995038,-0.995039,-0.990322,0.990322,0
-0.95,-0.995992,-0.965278,-0.995984,-1,-0.98943,0.949188,-1,0.988451,0.999995,0.995261,0.992971,0.995991,0.988398,0.989358,0.988286,0.951699,0.992951,-0.990091,0.986678,0.98936,0.988035,-0.989444,0.989215,-0.989302,-0.978915,0.978915,0
-0.95,-0.995992,-0.965278,-1,-0.945946,-0.994715,0.979644,-1,0.994226,0.999995,0.995261,0.992971,0.995991,0.994252,0.994679,0.994196,0.946676,0.997734,-0.990488,0.990733,0.99468,0.993994,-0.994768,0.99459,-0.994681,-0.989443,0.989443,0
-0.966667,-0.987976,-0.944444,-0.995984,-0.837838,-0.985466,0.959508,-1,0.984121,0.999995,0.996828,0.984558,0.987974,0.9839,0.985354,0.983893,0.95321,0.994081,-0.991186,0.979782,0.985371,0.983514,-0.985389,0.985195,-0.985231,-0.971036,0.971036,0
-0.95,-0.995992,-0.972222,-0.995984,-1,-0.993834,0.969544,-1,0.993263,0.999995,0.995261,0.992971,0.995991,0.993277,0.993795,0.993167,0.951699,0.992951,-0.989914,0.98899,0.993793,0.992987,-0.993869,0.993694,-0.993769,-0.987687,0.987687,0
-0.966667,-0.987976,-0.951389,-0.995984,-0.837838,-0.98987,0.989796,-1,0.988933,0.999995,0.996828,0.984558,0.987974,0.988779,0.989791,0.988774,0.95321,0.994081,-0.991179,0.982075,0.989804,0.988466,-0.989811,0.989674,-0.989695,-0.979791,0.979791,0
-0.966667,-0.987976,-0.951389,-0.995984,-0.837838,-0.98987,0.989796,-1,0.988933,0.999995,0.996828,0.984558,0.987974,0.988779,0.989791,0.988774,0.95321,0.994081,-0.991179,0.982075,0.989804,0.988466,-0.989811,0.989674,-0.989695,-0.979791,0.979791,0
-0.95,-0.97996,-0.979167,-0.983936,-0.891892,-0.996477,1,-1,0.99615,0.999995,0.995261,0.973887,0.979956,0.99599,0.99645,0.995935,0.941779,0.978604,-0.989506,0.979177,0.996454,0.995809,-0.996097,0.996382,-0.996029,-0.992959,0.992959,0
-0.966667,-0.991984,-0.965278,-1,-0.891892,-0.995155,-0.376332,-1,0.994707,0.999997,0.996828,0.989327,0.991984,0.994687,0.995119,0.994684,0.957944,0.998863,-0.990509,0.990733,0.995123,0.994486,-0.995202,0.995049,-0.995133,-0.990322,0.990322,0
-0.966667,-0.995992,-0.965278,-1,-0.945946,-0.992513,0.979644,-1,0.99182,0.999995,0.996828,0.994097,0.995991,0.991813,0.99246,0.991756,0.962803,0.998863,-0.990356,0.990733,0.992463,0.991534,-0.99257,0.992362,-0.992474,-0.985053,0.985053,0
-0.966667,-0.995992,-0.965278,-1,-0.945946,-0.995596,0.989796,-1,0.995188,0.999995,0.996828,0.994097,0.995991,0.995228,0.995566,0.995173,0.962803,0.998863,-0.990528,0.990733,0.995567,0.994978,-0.995641,0.995497,-0.995574,-0.991201,0.991201,0
-0.966667,-0.987976,-0.972222,-0.995984,-0.891892,-0.994715,-0.85833,-1,0.994226,0.999999,0.996828,0.984558,0.987977,0.994145,0.994675,0.994143,0.957944,0.994081,-0.989962,0.98899,0.99468,0.993971,-0.994735,0.994601,-0.994662,-0.989443,0.989443,0
-0.966667,-0.991984,-0.972222,-1,-0.891892,-0.994715,-0.771136,-1,0.994226,0.999999,0.996828,0.989327,0.991986,0.994199,0.994675,0.994196,0.957944,0.998863,-0.989964,0.99304,0.99468,0.994025,-0.994796,0.994601,-0.994724,-0.989443,0.989443,0
-0.966667,-0.991984,-0.972222,-1,-0.891892,-0.991191,-0.76595,-1,0.990376,0.999999,0.996828,0.989327,0.991986,0.990296,0.991125,0.990292,0.957944,0.998863,-0.989733,0.99304,0.991133,0.990088,-0.991262,0.991018,-0.991157,-0.982421,0.982421,0
-0.966667,-0.991984,-0.972222,-1,-0.891892,-0.991191,-0.28345,-1,0.990376,0.999997,0.996828,0.989327,0.991984,0.990296,0.991125,0.990292,0.957944,0.998863,-0.989733,0.99304,0.991133,0.990088,-0.991262,0.991018,-0.991157,-0.982421,0.982421,0
-0.966667,-0.975952,-0.972222,-0.983936,-0.891892,-0.996477,0.197122,-1,0.99615,0.999995,0.996828,0.970254,0.975948,0.995937,0.99645,0.995935,0.957944,0.979741,-0.99003,0.976849,0.996454,0.995778,-0.995984,0.996393,-0.995926,-0.992959,0.992959,0
-0.966667,-0.991984,-0.979167,-0.991968,-1,-0.994715,0.979644,-1,0.994226,0.999995,0.996828,0.989327,0.991982,0.994199,0.994682,0.994089,0.967787,0.989301,-0.989435,0.987262,0.99468,0.993948,-0.994708,0.994601,-0.994628,-0.989443,0.989443,0
-0.966667,-1,-0.979167,-1,-1,-0.994715,0.979644,-1,0.994226,0.999995,0.996828,0.998867,1,0.994306,0.994682,0.994196,0.967787,0.998863,-0.98944,0.995354,0.99468,0.994056,-0.994826,0.994601,-0.994747,-0.989443,0.989443,0
-0.966667,-0.975952,-0.986111,-0.975904,-1,-0.999119,1,-1,0.999038,0.999995,0.996828,0.970254,0.975947,0.998865,0.99912,0.998758,0.967787,0.970184,-0.989038,0.973442,0.999115,0.998686,-0.997486,0.999081,-0.997452,-0.998239,0.998238,0
-0.966667,-0.975952,-0.986111,-0.983936,-0.891892,-0.999119,1,-1,0.999038,0.999995,0.996828,0.970254,0.975947,0.998865,0.999113,0.998864,0.957944,0.979741,-0.989039,0.981511,0.999114,0.998792,-0.998192,0.999081,-0.998164,-0.998239,0.998238,0
-0.983333,-0.995992,-0.944444,-1,-0.945946,-0.992072,0.969544,-1,0.991339,0.999995,0.998408,0.995232,0.995991,0.991325,0.992016,0.991268,0.978942,1,-0.991894,0.983847,0.99202,0.99095,-0.992032,0.991926,-0.991941,-0.984175,0.984175,0
-0.983333,-0.995992,-0.972222,-1,-0.945946,-0.995155,0.969544,-1,0.994707,0.999995,0.998408,0.995232,0.995991,0.99474,0.995122,0.994684,0.978942,1,-0.989985,0.99304,0.995123,0.994517,-0.99524,0.995061,-0.99518,-0.990322,0.990322,0
-0.983333,-0.995992,-0.979167,-1,-0.945946,-0.996917,0.979644,-1,0.996632,0.999995,0.998408,0.995232,0.995991,0.996692,0.996897,0.996637,0.978942,1,-0.989525,0.995354,0.996897,0.996516,-0.997028,0.996853,-0.996985,-0.993838,0.993838,0
-0.983333,-0.995992,-0.979167,-1,-0.945946,-0.996917,0.979644,-1,0.996632,0.999995,0.998408,0.995232,0.995991,0.996692,0.996897,0.996637,0.978942,1,-0.989525,0.995354,0.996897,0.996516,-0.997028,0.996853,-0.996985,-0.993838,0.993838,0
-0.983333,-0.995992,-0.986111,-1,-0.945946,-0.998238,0.989796,-1,0.998075,0.999995,0.998408,0.995232,0.995991,0.998155,0.998229,0.998101,0.978942,1,-0.989031,0.997674,0.998227,0.998023,-0.998377,0.998197,-0.998346,-0.996478,0.996478,0
-0.983333,-0.995992,-0.986111,-1,-0.945946,-0.998238,0.989796,-1,0.998075,0.999995,0.998408,0.995232,0.995991,0.998155,0.998229,0.998101,0.978942,1,-0.989031,0.997674,0.998227,0.998023,-0.998377,0.998197,-0.998346,-0.996478,0.996478,0
-0.983333,-0.995992,-0.986111,-1,-0.945946,-0.997798,0.989796,-1,0.997594,0.999995,0.998408,0.995232,0.995991,0.997667,0.997785,0.997613,0.978942,1,-0.989023,0.997674,0.997783,0.997531,-0.997936,0.997749,-0.997901,-0.995598,0.995598,0
-0.983333,-0.987976,-0.986111,-0.991968,-0.945946,-0.998238,1,-1,0.998075,0.999995,0.998408,0.985697,0.987974,0.998048,0.998229,0.997994,0.978942,0.990443,-0.989029,0.989588,0.998227,0.997916,-0.998133,0.998197,-0.998101,-0.996478,0.996478,0
-0.983333,-1,-0.986111,-1,-1,-0.988549,1,-1,0.987489,0.999995,0.998408,1,1,0.987476,0.98847,0.987363,0.983888,1,-0.988438,0.997674,0.988473,0.987198,-0.98863,0.988342,-0.988503,-0.977163,0.977163,0
-0.983333,-1,-0.986111,-1,-1,-0.992953,1,-1,0.992301,0.999995,0.998408,1,1,0.992355,0.992907,0.992244,0.983888,1,-0.988816,0.997674,0.992906,0.992119,-0.993066,0.992822,-0.992981,-0.985931,0.985931,0
-0.983333,-0.995992,-0.986111,-1,-0.945946,-0.998238,1,-1,0.998075,0.999995,0.998408,0.995232,0.995991,0.998155,0.998229,0.998101,0.978942,1,-0.989031,0.997674,0.998227,0.998023,-0.998377,0.998197,-0.998346,-0.996478,0.996478,0
-0.983333,-1,-0.986111,-1,-1,-0.993394,1,-1,0.992782,0.999995,0.998408,1,1,0.992843,0.993351,0.992732,0.983888,1,-0.988844,0.997674,0.99335,0.992611,-0.993509,0.993269,-0.993429,-0.986809,0.986809,0
-0.983333,-0.907816,-0.993056,-0.907631,-1,-0.99956,1,-1,0.999519,0.999995,0.998408,0.890471,0.907798,0.998467,0.999563,0.998362,0.983888,0.890222,-0.98851,0.907604,0.999576,0.998318,-0.991361,0.99954,-0.991276,-0.999119,0.999119,0
-0.983333,-0.963928,-0.993056,-0.967871,-0.945946,-0.99956,1,-1,0.999519,0.999995,0.998408,0.957106,0.963921,0.999194,0.99956,0.99914,0.978942,0.961783,-0.988517,0.967735,0.999559,0.999102,-0.997061,0.99954,-0.99703,-0.999119,0.999119,0
-0.983333,-0.971944,-0.993056,-0.983936,-0.837838,-0.99956,1,-1,0.999519,0.999995,0.998408,0.966634,0.971938,0.9993,0.999553,0.999352,0.969423,0.980887,-0.988518,0.983851,0.999557,0.999316,-0.998562,0.99954,-0.998546,-0.999119,0.999119,0
-0.983333,-0.987976,-0.993056,-0.987952,-0.945946,-0.99956,1,-1,0.999519,0.999995,0.998408,0.985697,0.987974,0.999512,0.99956,0.999405,0.978942,0.985665,-0.988519,0.987885,0.999557,0.999369,-0.998928,0.99954,-0.998912,-0.999119,0.999119,0
-0.983333,-0.987976,-0.993056,-0.991968,-0.945946,-0.99956,1,-1,0.999519,0.999995,0.998408,0.985697,0.987974,0.999512,0.99956,0.999459,0.978942,0.990443,-0.988519,0.991921,0.999557,0.999423,-0.999276,0.99954,-0.999262,-0.999119,0.999119,0
-0.983333,-0.991984,-0.993056,-0.991968,-1,-0.090949,1,-1,0.010401,0.999995,0.998408,0.990464,0.991982,-0.00203,0.084182,-0.002645,0.983888,0.990443,-0.057825,0.991921,0.084945,-0.009257,-0.084289,0.075753,-0.075861,0.404911,-0.404911,0
-0.983333,-0.995992,-0.993056,-0.995984,-1,-0.999119,1,-1,0.999038,0.999995,0.998408,0.995232,0.995991,0.999131,0.99912,0.999024,0.983888,0.995221,-0.988516,0.99596,0.999113,0.998985,-0.999201,0.999092,-0.999177,-0.998239,0.998239,0
-0.983333,-0.995992,-0.993056,-1,-0.945946,-0.99956,1,-1,0.999519,0.999995,0.998408,0.995232,0.995991,0.999619,0.99956,0.999565,0.978942,1,-0.988519,1,0.999557,0.999531,-0.999722,0.99954,-0.999704,-0.999119,0.999119,0
-1,-0.983968,-1,-0.991968,-0.891892,-1,1,-1,1,0.999995,1,0.982081,0.983965,0.999947,1,0.999947,0.990307,0.991594,-0.987996,0.994261,1,0.999946,-0.999616,1,-0.999612,-1,1,0
-1,-0.987976,-1,-0.995984,-0.891892,-1,1,-1,1,0.999995,1,0.986846,0.987974,1,1,1,0.990307,0.99637,-0.987996,0.998295,1,1,-1,1,-1,-1,1,0
-1,-0.991984,-1,-0.991968,-1,-0.990311,1,-1,0.989414,0.999995,1,0.99161,0.991982,0.98932,0.990245,0.989208,1,0.991594,-0.987557,0.994261,0.990247,0.98912,-0.990391,0.990146,-0.990294,-0.980668,0.980668,0
-1,-0.995992,-1,-0.995984,-1,-0.988549,1,-1,0.987489,0.999995,1,0.996376,0.995991,0.987423,0.98847,0.98731,1,0.99637,-0.987389,0.998295,0.988473,0.987206,-0.988631,0.988354,-0.988516,-0.977163,0.977163,0
-1,-0.995992,-1,-0.995984,-1,-0.978859,1,-1,0.976904,0.999995,1,0.996376,0.995991,0.97669,0.978708,0.976572,1,0.99637,-0.985937,0.998295,0.97872,0.976382,-0.978868,0.9785,-0.978662,-0.957942,0.957942,0
-1,-0.983968,-1,-0.991968,-0.891892,-1,1,-1,1,0.999995,1,0.982081,0.983965,0.999947,1,0.999947,0.990307,0.991594,-0.987996,0.994261,1,0.999946,-0.999616,1,-0.999612,-1,1,0
-1,-0.995992,-1,-0.995984,-1,-0.988989,1,-1,0.98797,0.999995,1,0.996376,0.995991,0.98791,0.988914,0.987798,1,0.99637,-0.987435,0.998295,0.988916,0.987698,-0.989074,0.988802,-0.988964,-0.978039,0.978039,0
-1,-0.995992,-1,-0.995984,-1,-0.996917,1,-1,0.996632,0.999995,1,0.996376,0.995991,0.996692,0.996901,0.996583,1,0.99637,-0.987952,0.998295,0.996897,0.996555,-0.997059,0.996865,-0.997024,-0.993839,0.993839,0
-0.816667,-0.975952,-0.763889,-1,-0.675676,-0.914116,-0.940776,-0.981265,0.905997,0.98126,0.96028,0.960356,0.975951,0.904719,0.91346,0.9049,0.793343,0.989036,-0.971523,0.926555,0.913561,0.903091,-0.913335,0.912528,-0.912403,-0.831917,0.831917,1
-0.933333,-0.975952,-0.902778,-0.995984,-0.72973,-0.970051,-1,-1,0.967281,1,0.993706,0.96799,0.975951,0.966664,0.969817,0.966812,0.911586,0.991829,-0.99103,0.966158,0.969855,0.966109,-0.969806,0.969495,-0.969484,-0.940549,0.940549,1
-0.883333,-0.95992,-0.680556,-0.995984,-0.513514,-0.906628,-1,-0.995316,0.89796,0.995315,0.983405,0.945554,0.959916,0.896208,0.905907,0.896551,0.845543,0.98852,-0.970767,0.89741,0.906036,0.894333,-0.905559,0.904959,-0.904608,-0.817612,0.817612,1
