Class Name,HasT,#Bugs,#BugsBinary,#Blocker,#Critical,#Major,#Normal,#Minor,#Trivial,WMC,CBO,RFC,Ca,Ce,LOC,Qi,FANIN,"d(LOC,FANIN)","d(Qi,FANIN)","d(WMC,FANIN)","d( WMC,CBO)","d(Qi,CBO)","d(LOC, CBO)","d(LOC, Ce)","d(LOC, Ca)","d(WMC, Ce)","d(WMC, Ca)",Risk1,TLOC
org.apache.tools.ant.taskdefs.optional.jsp.compilers.JasperC,0,0,0,0,0,0,0,0,0,6,15,56,1,14,280,0.631818629,2,4282.143,425,440.024,497.244,484,4288.4,4261.062,4289.887,116.297,509.907,0,
org.apache.tools.ant.taskdefs.optional.perforce.P4Resolve,0,0,0,0,0,0,0,0,0,13,4,22,0,4,298,0.91301174,2,4264.232,425,438.262,506.433,495,4271.776,4243.128,4272.125,111.973,509.365,0,
org.apache.tools.ant.taskdefs.optional.jsp.compilers.DefaultJspCompilerAdapter,0,0,0,0,0,0,0,0,0,10,6,26,1,5,129,0.851963694,2,4432.422,425,439.005,505.123,493,4439.459,4412.116,4439.905,114.56,509.028,0,
org.apache.tools.ant.taskdefs.optional.net.SetProxy,0,0,0,0,0,0,0,0,0,11,3,24,0,3,309,0.920631127,2,4253.287,425,438.755,507.836,496,4260.967,4232.137,4261.2,114.18,509.789,0,
org.apache.tools.ant.taskdefs.ManifestTask,0,0,0,0,0,0,0,0,0,7,9,39,0,9,260,0.819939235,2,4302.044,425,439.766,502.861,490,4308.951,4281.092,4309.868,116.417,510.659,0,
org.apache.tools.ant.XmlLogger,0,0,0,0,0,0,0,0,0,16,12,75,0,12,682,1.12012E-41,1,3882.442,426.001,438.511,497.981,487.001,3889.608,3859.081,3891.001,106.963,508.744,0,
org.apache.tools.ant.taskdefs.BuildNumber,0,0,0,0,0,0,0,0,0,7,4,38,0,4,258,0.046348262,2,4304.035,425.001,439.766,507.734,495.001,4311.509,4283.127,4311.855,117.72,510.659,0,
org.apache.tools.ant.types.RegularExpression,0,0,0,0,0,0,0,0,0,8,10,15,6,4,110,0.07102452,6,4450.955,421.001,435.643,501.662,489.001,4457.901,4431.123,4458.231,116.76,504.587,0,
org.apache.tools.ant.util.Watchdog,0,1,1,0,0,0,1,0,0,7,3,22,3,1,112,0.954957441,3,4449.249,424,438.799,508.709,496,4456.687,4429.146,4456.576,118.596,507.734,3,
org.apache.tools.ant.taskdefs.optional.ejb.WeblogicTOPLinkDeploymentTool,0,0,0,0,0,0,0,0,0,6,5,22,1,4,98,0.562199912,4,4463.091,423,438.092,506.983,494,4470.379,4443.123,4470.711,118.68,509.907,0,
org.apache.tools.ant.taskdefs.optional.dotnet.JSharp,0,0,0,0,0,0,0,0,0,9,5,17,0,5,71,0.892793429,3,4490.064,424,438.289,506.317,494,4497.214,4470.115,4497.655,115.521,510.221,0,
org.apache.tools.ant.taskdefs.optional.junit.XMLJUnitResultFormatter,0,0,0,0,0,0,0,0,0,15,11,65,0,11,443,0.923962255,1,4120.083,426,438.749,499.168,488,4126.954,4098.082,4128.148,108.171,508.949,0,
org.apache.tools.ant.types.resources.FileResourceIterator,0,0,0,0,0,0,0,0,0,8,9,13,8,1,109,0.740538567,10,4451.574,417,431.779,502.637,490,4459.005,4432.146,4459.005,117.644,502.637,0,
org.apache.tools.ant.taskdefs.optional.unix.AbstractAccessTask,0,0,0,0,0,0,0,0,0,6,8,21,2,6,83,0.8482719,4,4478.023,423,438.092,504.061,491,4484.958,4458.108,4485.508,118.14,508.932,0,
org.apache.tools.ant.taskdefs.optional.ccm.CCMReconfigure,0,0,0,0,0,0,0,0,0,9,6,25,0,6,120,0.824316841,2,4441.381,425,439.256,505.341,493,4448.403,4421.109,4448.96,115.248,510.221,0,
org.apache.tools.ant.taskdefs.optional.ssh.ScpToMessage,0,0,0,0,0,0,0,0,0,15,7,49,2,5,402,0.989821949,1,4160.865,426,438.749,503.08,492,4168.139,4139.124,4168.613,109.768,506.992,0,
org.apache.tools.ant.util.regexp.RegexpMatcherFactory,0,0,0,0,0,0,0,0,0,6,8,22,3,5,163,0.223837623,3,4398.484,424.001,439.058,504.061,491.001,4405.447,4378.117,4405.895,118.406,507.958,0,
org.apache.tools.ant.taskdefs.optional.depend.constantpool.NameAndTypeCPInfo,0,0,0,0,0,0,0,0,0,6,6,16,5,3,84,0.246352409,7,4476.745,420.001,435.197,506.009,493.001,4484.183,4457.13,4484.183,118.962,506.009,0,
org.apache.tools.ant.taskdefs.optional.perforce.P4Integrate,0,0,0,0,0,0,0,0,0,26,4,34,0,4,399,0.867063907,1,4163.849,426,436.248,503.846,495,4171.473,4142.131,4171.83,99.624,506.794,0,
org.apache.tools.ant.taskdefs.optional.extension.JarLibAvailableTask,0,0,0,0,0,0,0,0,0,7,7,28,0,7,191,0.901117213,2,4370.712,425,439.766,504.81,492,4377.735,4350.103,4378.413,116.914,510.659,0,
org.apache.tools.ant.taskdefs.LogOutputStream,0,0,0,0,0,0,0,0,0,6,20,13,17,3,56,0.925784055,16,4503.792,411,426.517,492.379,479,4510.506,4485.129,4510.719,118.962,494.325,0,
org.apache.tools.ant.types.TimeComparison,0,0,0,0,0,0,0,0,0,8,8,15,5,3,136,0.914045601,3,4425.359,424,438.543,503.612,491,4432.28,4405.131,4432.502,117.047,505.562,0,
org.apache.tools.ant.taskdefs.optional.perforce.P4Labelsync,0,0,0,0,0,0,0,0,0,9,5,20,0,5,156,0.893953089,2,4405.548,425,439.256,506.317,494,4412.738,4385.117,4413.188,115.521,510.221,0,
org.apache.tools.ant.util.LeadPipeInputStream,0,0,0,0,0,0,0,0,0,9,3,20,1,2,177,0.906422337,2,4384.646,425,439.256,508.269,496,4392.097,4364.14,4392.21,116.387,509.245,0,
org.apache.tools.ant.util.ReflectUtil,0,0,0,0,0,0,0,0,0,6,4,15,3,1,125,0.962788464,6,4436.023,421,436.162,507.958,495,4443.656,4416.147,4443.656,119.549,507.958,0,
org.apache.tools.ant.input.DefaultInputHandler,0,0,0,0,0,0,0,0,0,4,8,26,4,4,152,0.964834048,5,4409.241,422,437.653,504.517,491,4416.379,4389.124,4416.713,120.603,507.437,0,
org.apache.tools.ant.util.ConcatFileInputStream,0,0,0,0,0,0,0,0,0,9,4,19,1,3,159,0.925341978,2,4402.562,425,439.256,507.293,495,4409.869,4382.132,4410.094,116.09,509.245,0,
org.apache.tools.ant.util.depend.bcel.DependencyVisitor,0,0,0,0,0,0,0,0,0,12,8,41,1,7,203,0.984771837,1,4358.867,426,439.477,502.738,491,4365.699,4338.104,4366.378,112.089,508.599,0,
org.apache.tools.ant.taskdefs.compilers.AptCompilerAdapter,0,0,0,0,0,0,0,0,0,5,10,34,1,9,171,7.5028E-151,2,4390.618,425.001,440.284,502.341,489.001,4397.274,4370.09,4398.171,118.36,510.131,0,
org.apache.tools.ant.taskdefs.TempFile,0,0,0,0,0,0,0,0,0,9,5,18,1,4,90,9.75618E-21,2,4471.244,425.001,439.256,506.317,494.001,4478.33,4451.122,4478.662,115.802,509.245,0,
org.apache.tools.ant.launch.Launcher,0,1,1,0,0,0,1,0,0,9,5,57,2,3,566,0.979591837,1,3997.762,426,440.224,506.317,494,4005.579,3975.145,4005.826,116.09,508.269,3,
org.apache.tools.ant.taskdefs.GenerateKey,0,0,0,0,0,0,0,0,0,14,6,34,0,6,378,0.210596983,1,4184.74,426.001,438.99,504.267,493.001,4192.09,4163.115,4192.681,110.44,509.156,0,
org.apache.tools.ant.taskdefs.optional.ssh.SSHExec,0,1,1,0,0,0,1,0,0,9,11,54,1,11,345,0.910179784,1,4217.569,426,440.224,500.465,488,4224.282,4196.081,4225.331,114.004,509.245,3,
org.apache.tools.ant.taskdefs.optional.extension.LibraryDisplayer,0,0,0,0,0,0,0,0,0,6,5,26,1,4,211,0.838976193,2,4350.807,425,440.024,506.983,494,4358.089,4330.126,4358.43,118.68,509.907,0,
org.apache.tools.ant.util.DOMUtils,0,0,0,0,0,0,0,0,0,7,3,15,2,1,66,0.960385099,3,4495.042,424,438.799,508.709,496,4502.404,4475.145,4502.404,118.596,508.709,0,
org.apache.tools.ant.taskdefs.condition.HasMethod,0,0,0,0,0,0,0,0,0,12,7,37,0,7,231,0.001213516,1,4331.002,426.001,439.477,503.714,492.001,4337.991,4310.104,4338.675,112.089,509.576,0,
org.apache.tools.ant.taskdefs.optional.ssh.ScpFromMessage,0,0,0,0,0,0,0,0,0,9,6,50,2,4,404,1,1,4158.875,426,440.224,505.341,493,4166.271,4137.132,4166.628,115.802,508.269,0,
org.apache.tools.ant.taskdefs.Patch,0,0,0,0,0,0,0,0,0,11,10,39,0,10,247,0.757176413,1,4315.08,426,439.724,501.001,489,4321.754,4294.085,4322.782,112.294,509.789,0,
org.apache.tools.ant.taskdefs.optional.depend.constantpool.ClassCPInfo,0,0,0,0,0,0,0,0,0,5,7,14,6,3,51,0.250161916,8,4509.508,419.001,434.495,505.261,492.001,4516.875,4490.129,4516.875,119.921,505.261,0,
org.apache.tools.ant.types.resources.Tokens,0,0,0,0,0,0,0,0,0,5,10,27,0,10,146,0.561072982,2,4415.501,425,440.284,502.341,489,4422.12,4395.083,4423.124,118.127,511.106,0,
org.apache.tools.ant.taskdefs.optional.clearcase.CCUnCheckout,0,0,0,0,0,0,0,0,0,5,7,27,0,7,109,0.837167373,2,4452.331,425,440.284,505.261,492,4459.225,4432.102,4459.891,118.849,511.106,0,
org.apache.tools.ant.util.ContainerMapper,0,0,0,0,0,0,0,0,0,8,4,17,3,2,89,0.577311162,2,4472.24,425,439.51,507.513,495,4479.434,4452.138,4479.434,117.341,507.513,0,
org.apache.tools.ant.taskdefs.LoadResource,0,0,0,0,0,0,0,0,0,8,10,45,1,9,336,0.536800789,1,4226.524,426,440.477,501.662,489,4233.337,4205.093,4234.269,115.447,509.463,0,
org.apache.tools.ant.taskdefs.optional.extension.JarLibDisplayTask,0,0,0,0,0,0,0,0,0,5,6,26,0,6,141,0.93995262,2,4420.478,425,440.284,506.235,493,4427.533,4400.109,4428.093,119.105,511.106,0,
org.apache.tools.ant.taskdefs.rmic.KaffeRmic,0,0,0,0,0,0,0,0,0,5,9,25,1,8,137,2.54061E-32,2,4424.459,425.001,440.284,503.314,490.001,4431.175,4404.095,4431.955,118.6,510.131,0,
org.apache.tools.ant.taskdefs.optional.unix.Chgrp,0,0,0,0,0,0,0,0,0,4,4,16,0,4,52,0.490395671,10,4508.327,417,432.834,508.41,495,4516.209,4489.121,4516.539,120.603,511.332,0,
org.apache.tools.ant.taskdefs.optional.unix.Chown,0,0,0,0,0,0,0,0,0,4,4,16,0,4,52,0.490395671,10,4508.327,417,432.834,508.41,495,4516.209,4489.121,4516.539,120.603,511.332,0,
org.apache.tools.ant.types.AntFilterReader,0,0,0,0,0,0,0,0,0,10,8,32,2,6,166,0.002535912,1,4395.691,426.001,439.973,503.171,491.001,4402.466,4375.11,4403.026,114.285,508.051,0,
org.apache.tools.ant.filters.LineContainsRegExp,0,0,0,0,0,0,0,0,0,10,7,32,1,6,221,0.927687698,1,4340.953,426,439.973,504.147,492,4347.926,4320.111,4348.495,114.285,509.028,0,
org.apache.tools.ant.input.InputRequest,0,0,0,0,0,0,0,0,0,7,6,9,6,0,42,0.959879902,6,4518.655,421,435.901,505.785,493,4525.931,4499.152,4525.822,118.903,504.81,0,
org.apache.tools.ant.taskdefs.optional.native2ascii.KaffeNative2Ascii,0,0,0,0,0,0,0,0,0,5,8,16,1,7,77,0.878302596,3,4484.091,424,439.319,504.288,491,4490.922,4464.101,4491.582,118.849,510.131,0,
org.apache.tools.ant.filters.TailFilter,0,0,0,0,0,0,0,0,0,10,5,30,1,4,328,0.921356999,1,4234.483,426,439.973,506.099,494,4241.863,4213.129,4242.214,114.843,509.028,0,
org.apache.tools.zip.UnrecognizedExtraField,0,0,0,0,0,0,0,0,0,10,3,13,1,2,76,0.952571427,2,4485.181,425,439.005,508.051,496,4492.465,4465.137,4492.575,115.434,509.028,0,
org.apache.tools.ant.taskdefs.AntlibDefinition,0,0,0,0,0,0,0,0,0,5,6,12,4,2,48,0.982259664,6,4512.681,421,436.424,506.235,493,4519.967,4493.136,4520.076,120.208,507.209,0,
org.apache.tools.ant.types.resources.BCFileSet,0,0,0,0,0,0,0,0,0,4,5,19,0,5,57,3.77292E-06,4,4503.908,423.001,438.617,507.437,494.001,4511.13,4484.114,4511.57,120.333,511.332,0,
org.apache.tools.ant.taskdefs.optional.depend.constantpool.StringCPInfo,0,0,0,0,0,0,0,0,0,4,4,16,1,4,46,0.250161916,7,4514.579,420.001,435.725,508.41,495.001,4522.173,4495.121,4522.393,120.603,510.358,0,
org.apache.tools.ant.types.selectors.MajoritySelector,0,0,0,0,0,0,0,0,0,4,7,15,6,2,77,0.22335687,9,4483.528,418.001,433.797,505.49,492.001,4491.031,4464.137,4491.031,121.165,505.49,0,
org.apache.tools.tar.TarUtils,0,0,0,0,0,0,0,0,0,8,1,14,1,0,271,0.851980538,2,4291.098,425,439.51,510.439,498,4298.942,4270.16,4298.826,117.953,509.463,0,
org.apache.tools.bzip2.CRC,0,0,0,0,0,0,0,0,0,8,2,9,2,0,1107,0.954957441,3,3460.077,424,438.543,509.463,497,3469.779,3434.199,3469.636,117.953,508.488,0,
org.apache.tools.ant.types.resources.selectors.Compare,0,0,0,0,0,0,0,0,0,8,11,33,0,11,167,0.352936775,1,4394.696,426,440.477,500.688,488,4401.138,4374.077,4402.259,114.978,510.439,0,
org.apache.tools.ant.types.resources.Sort,0,1,1,0,0,0,1,0,0,4,11,20,2,9,75,0.528326689,3,4486.082,424,439.582,501.597,488,4492.583,4466.088,4493.459,119.331,509.384,3,
org.apache.tools.ant.filters.HeadFilter,0,0,0,0,0,0,0,0,0,10,5,25,1,4,251,0.921356999,1,4311.099,426,439.973,506.099,494,4318.349,4290.127,4318.693,114.843,509.028,0,
org.apache.tools.ant.taskdefs.JikesOutputParser,0,0,0,0,0,0,0,0,0,12,3,22,1,2,156,0.911310343,1,4405.644,426,439.477,507.622,496,4412.963,4385.14,4413.075,113.53,508.599,0,
org.apache.tools.ant.types.selectors.NotSelector,0,0,0,0,0,0,0,0,0,4,8,13,6,2,44,0.363409115,12,4516.108,415,430.907,504.517,491,4523.725,4497.136,4523.834,121.165,505.49,0,
org.apache.tools.ant.types.ResourceLocation,0,0,0,0,0,0,0,0,0,7,6,8,6,0,43,0.969775571,4,4517.846,423,437.833,505.785,493,4524.937,4498.152,4524.828,118.903,504.81,0,
org.apache.tools.ant.taskdefs.compilers.CompilerAdapterFactory,0,0,0,0,0,0,0,0,0,4,14,27,1,13,221,0.949672248,2,4340.855,425,440.546,498.679,485,4347.14,4320.067,4348.495,118.457,510.358,0,
org.apache.tools.ant.taskdefs.WaitFor,0,1,1,0,0,0,1,0,0,9,5,26,0,5,185,0.447618382,1,4376.781,426,440.224,506.317,494,4383.922,4356.118,4384.375,115.521,510.221,3,
org.apache.tools.ant.types.Quantifier,0,0,0,0,0,0,0,0,0,6,9,16,1,8,195,0.972268535,2,4366.731,425,440.024,503.086,490,4373.536,4346.097,4374.326,117.631,509.907,0,
org.apache.tools.ant.util.UUEncoder,0,0,0,0,0,0,0,0,0,6,1,16,1,0,202,0.984771837,2,4359.764,425,440.024,510.882,498,4367.485,4339.158,4367.371,119.854,509.907,0,
org.apache.tools.ant.taskdefs.email.MimeMailer,0,1,1,0,0,1,0,0,0,5,7,69,1,7,379,0.990570788,1,4183.745,426,441.249,505.261,492,4190.979,4162.108,4191.569,118.849,510.131,4,
org.apache.tools.ant.taskdefs.optional.native2ascii.DefaultNative2Ascii,0,0,0,0,0,0,0,0,0,5,8,13,2,6,53,0.827776505,3,4507.984,424,439.319,504.288,491,4514.779,4488.107,4515.325,119.105,509.157,0,
org.apache.tools.ant.types.FilterSetCollection,0,0,0,0,0,0,0,0,0,5,9,13,8,1,69,0.959803913,3,4492.055,424,439.319,503.314,490,4498.765,4472.145,4498.765,120.503,503.314,0,
org.apache.tools.ant.util.depend.DependencyAnalyzer,0,0,0,0,0,0,0,0,0,10,5,10,4,1,10,1,2,4550.888,425,439.005,506.099,494,4557.85,4531.143,4557.85,115.741,506.099,0,
org.apache.tools.ant.filters.StripLineComments,0,0,0,0,0,0,0,0,0,8,5,26,1,4,172,0.929387778,1,4389.719,426,440.477,506.537,494,4396.839,4369.125,4397.178,116.76,509.463,0,
org.apache.tools.ant.taskdefs.optional.script.ScriptDefBase,0,0,0,0,0,0,0,0,0,8,5,25,1,5,152,4.3486E-112,1,4409.625,426.001,440.477,506.537,494.001,4416.713,4389.117,4417.05,116.482,509.463,0,
org.apache.tools.ant.taskdefs.ResourceCount,0,0,0,0,0,0,0,0,0,8,7,25,0,7,133,0.230176017,1,4428.537,426.001,440.477,504.587,492.001,4435.372,4408.102,4436.042,115.948,510.439,0,
org.apache.tools.ant.types.Comparison,0,0,0,0,0,0,0,0,0,5,9,10,7,2,185,0.974755155,4,4376.49,423,438.354,503.314,490,4383.473,4356.141,4383.585,120.208,504.288,0,
org.apache.tools.ant.taskdefs.optional.extension.resolvers.URLResolver,0,0,0,0,0,0,0,0,0,8,6,24,1,5,133,0.435201179,1,4428.537,426,440.477,505.562,493,4435.483,4408.116,4435.93,116.482,509.463,0,
org.apache.tools.ant.types.spi.Service,0,0,0,0,0,0,0,0,0,7,5,27,1,4,115,0.950172345,1,4446.454,426,440.732,506.759,494,4453.483,4426.123,4453.817,117.72,509.684,0,
org.apache.tools.ant.util.optional.JavaxScriptRunner,0,0,0,0,0,0,0,0,0,6,4,34,0,4,236,0.933619539,1,4326.026,426,440.99,507.958,495,4333.365,4305.126,4333.708,118.68,510.882,0,
org.apache.tools.ant.util.ReflectWrapper,0,0,0,0,0,0,0,0,0,6,3,14,2,1,58,0.971716578,2,4503.1,425,440.024,508.932,496,4510.355,4483.145,4510.355,119.549,508.932,0,
org.apache.tools.ant.taskdefs.optional.RenameExtensions,0,0,0,0,0,0,0,0,0,6,9,33,0,9,205,0.141828132,1,4356.876,426.001,440.99,503.086,490.001,4363.599,4336.09,4364.505,117.388,510.882,0,
org.apache.tools.ant.listener.TimestampedLogger,0,0,0,0,0,0,0,0,0,4,1,15,0,1,49,0.959987915,3,4511.966,424,439.582,511.332,498,4519.521,4492.144,4519.521,121.458,511.332,0,
org.apache.tools.ant.taskdefs.cvslib.CvsVersion,0,0,0,0,0,0,0,0,0,7,3,26,1,2,210,0.217744135,1,4351.9,426.001,440.732,508.709,496.001,4359.309,4331.141,4359.423,118.296,509.684,0,
org.apache.tools.ant.types.selectors.modifiedselector.DigestAlgorithm,0,0,0,0,0,0,0,0,0,7,3,26,1,2,218,0.966046146,1,4343.939,426,440.732,508.709,496,4351.361,4323.142,4351.475,118.296,509.684,0,
org.apache.tools.ant.taskdefs.optional.extension.resolvers.AntResolver,0,0,0,0,0,0,0,0,0,7,6,25,1,5,104,0.392994885,1,4457.403,426,440.732,505.785,493,4464.305,4437.115,4464.748,117.444,509.684,0,
org.apache.tools.ant.taskdefs.cvslib.CvsTagEntry,0,0,0,0,0,0,0,0,0,7,1,11,1,0,105,0.949984233,2,4456.312,425,439.766,510.659,498,4463.866,4436.154,4463.755,118.903,509.684,0,
org.apache.tools.ant.taskdefs.optional.perforce.P4Add,0,0,0,0,0,0,0,0,0,6,7,29,0,7,195,0.954477409,1,4366.829,426,440.99,505.035,492,4373.76,4346.104,4374.439,117.881,510.882,0,
org.apache.tools.ant.util.RegexpPatternMapper,0,1,1,0,0,1,0,0,0,7,4,24,0,4,186,0.469311966,1,4375.786,426,440.732,507.734,495,4383.041,4355.125,4383.381,117.72,510.659,4,
org.apache.tools.ant.taskdefs.optional.jsp.JspNameMangler,0,0,0,0,0,0,0,0,0,7,2,24,1,1,373,0.974697511,1,4189.714,426,440.732,509.684,497,4197.527,4168.155,4197.527,118.596,509.684,0,
org.apache.tools.ant.types.Environment,0,0,0,0,0,0,0,0,0,4,8,10,6,2,51,0.969698799,7,4509.601,420,435.725,504.517,491,4516.767,4490.136,4516.875,121.165,505.49,0,
org.apache.tools.ant.util.IdentityStack,0,0,0,0,0,0,0,0,0,6,1,12,1,0,74,0.949984754,2,4487.172,425,440.024,510.882,498,4494.674,4467.153,4494.563,119.854,509.907,0,
org.apache.tools.ant.util.TeeOutputStream,0,0,0,0,0,0,0,0,0,6,4,12,4,0,70,0.969775571,2,4491.154,425,440.024,507.958,495,4498.318,4471.153,4498.208,119.854,506.983,0,
org.apache.tools.ant.filters.PrefixLines,0,0,0,0,0,0,0,0,0,7,4,23,1,3,150,0.929387778,1,4411.616,426,440.732,507.734,495,4418.813,4391.132,4419.037,118.004,509.684,0,
org.apache.tools.ant.taskdefs.compilers.Gcj,0,0,0,0,0,0,0,0,0,5,8,34,1,7,216,3.07166E-11,1,4345.929,426.001,441.249,504.288,491.001,4352.781,4325.104,4353.462,118.849,510.131,0,
org.apache.tools.ant.FileScanner,0,0,0,0,0,0,0,0,0,14,5,14,5,0,14,1,1,4547,426,438.99,505.244,494,4553.874,4527.151,4553.765,112.272,504.267,0,
org.apache.tools.ant.types.selectors.modifiedselector.ChecksumAlgorithm,0,0,0,0,0,0,0,0,0,6,3,25,1,2,135,0.982261266,1,4426.546,426,440.99,508.932,496,4433.83,4406.139,4433.942,119.252,509.907,0,
org.apache.tools.ant.util.regexp.RegexpFactory,0,0,0,0,0,0,0,0,0,4,7,18,1,6,119,0.228356435,2,4442.377,425.001,440.546,505.49,492.001,4449.286,4422.109,4449.842,120.071,510.358,0,
org.apache.tools.ant.taskdefs.optional.jsp.compilers.JspCompilerAdapterFactory,0,0,0,0,0,0,0,0,0,4,11,18,1,10,97,0.50714753,2,4464.276,425,440.546,501.597,488,4470.714,4444.082,4471.705,119.101,510.358,0,
org.apache.tools.ant.types.LogLevel,0,0,0,0,0,0,0,0,0,5,3,8,2,1,101,0.984771837,3,4460.199,424,439.319,509.157,496,4467.619,4440.146,4467.619,120.503,509.157,0,
org.apache.tools.ant.util.LazyHashtable,0,0,0,0,0,0,0,0,0,9,0,16,0,0,60,0.91652393,1,4501.204,426,440.224,511.197,499,4508.698,4481.153,4508.588,117.004,510.221,0,
org.apache.tools.ant.types.selectors.NoneSelector,0,0,0,0,0,0,0,0,0,3,9,14,8,2,52,0.22450229,11,4508.234,416.001,432.14,503.775,490.001,4515.664,4489.136,4515.664,122.123,503.775,0,
org.apache.tools.ant.taskdefs.optional.depend.constantpool.Utf8CPInfo,0,0,0,0,0,0,0,0,0,4,5,9,5,1,27,0.979747491,5,4533.683,422,437.653,507.437,494,4540.951,4514.144,4540.842,121.458,506.463,0,
org.apache.tools.ant.types.selectors.AndSelector,0,0,0,0,0,0,0,0,0,3,7,14,6,2,52,0.22450229,9,4508.419,418.001,434.066,505.72,492.001,4515.881,4489.136,4515.881,122.123,505.72,0,
org.apache.tools.ant.types.selectors.OrSelector,0,0,0,0,0,0,0,0,0,3,7,14,6,2,52,0.22450229,9,4508.419,418.001,434.066,505.72,492.001,4515.881,4489.136,4515.881,122.123,505.72,0,
org.apache.tools.ant.filters.BaseParamFilterReader,0,0,0,0,0,0,0,0,0,4,15,7,12,3,22,0.969698799,12,4538.016,415,430.907,497.707,484,4544.845,4519.128,4545.059,120.88,499.652,0,
org.apache.tools.ant.filters.TabsToSpaces,0,0,0,0,0,0,0,0,0,7,4,18,1,3,126,0.945225086,1,4435.505,426,440.732,507.734,495,4442.662,4415.131,4442.886,118.004,509.684,0,
org.apache.tools.ant.taskdefs.optional.native2ascii.SunNative2Ascii,0,0,0,0,0,0,0,0,0,3,7,18,1,6,82,0.91748636,3,4479.113,424,439.847,505.72,492,4486.061,4459.108,4486.612,121.037,510.586,0,
org.apache.tools.ant.filters.StripLineBreaks,0,0,0,0,0,0,0,0,0,7,4,17,1,3,107,0.945225086,1,4454.417,426,440.732,507.734,495,4461.545,4434.13,4461.767,118.004,509.684,0,
org.apache.tools.ant.util.LineTokenizer,0,0,0,0,0,0,0,0,0,4,8,10,6,2,125,0.929479585,3,4436.308,424,439.582,504.517,491,4443.212,4416.139,4443.323,121.165,505.49,0,
org.apache.tools.ant.taskdefs.optional.perforce.P4Label,0,0,0,0,0,0,0,0,0,5,8,23,4,8,249,0.733444733,1,4313.089,426,441.249,504.288,491,4319.994,4292.098,4320.336,118.6,507.209,0,
org.apache.tools.ant.listener.AnsiColorLogger,0,0,0,0,0,0,0,0,0,3,1,17,0,1,251,0.985969388,3,4310.902,424,439.847,511.559,498,4318.808,4290.151,4318.808,122.413,511.559,0,
org.apache.tools.ant.taskdefs.VerifyJar,0,0,0,0,0,0,0,0,0,4,9,36,0,9,179,0.454403503,1,4382.753,426,441.511,503.543,490,4389.435,4362.09,4390.336,119.331,511.332,0,
org.apache.tools.ant.taskdefs.optional.javah.JavahAdapterFactory,0,0,0,0,0,0,0,0,0,4,8,14,1,7,79,0.987470081,2,4482.195,425,440.546,504.517,491,4488.934,4462.101,4489.594,119.817,510.358,0,
org.apache.tools.ant.taskdefs.optional.native2ascii.Native2AsciiAdapterFactory,0,0,0,0,0,0,0,0,0,4,8,14,1,7,79,0.987470081,2,4482.195,425,440.546,504.517,491,4488.934,4462.101,4489.594,119.817,510.358,0,
org.apache.tools.ant.taskdefs.condition.HasFreeSpace,0,0,0,0,0,0,0,0,0,7,5,16,0,5,86,0.970266806,1,4475.321,426,440.732,506.759,494,4482.305,4455.115,4482.748,117.444,510.659,0,
org.apache.tools.ant.TypeAdapter,0,0,0,0,0,0,0,0,0,5,7,5,6,1,5,1,5,4555.588,422,437.389,505.261,492,4562.605,4536.143,4562.605,120.503,505.261,0,
org.apache.tools.ant.taskdefs.LogStreamHandler,0,0,0,0,0,0,0,0,0,3,19,10,14,5,38,0.95402761,17,4521.627,410,426.367,494.054,480,4528.511,4503.114,4528.936,121.297,497.941,0,
org.apache.tools.mail.MailPrintStream,0,0,0,0,0,0,0,0,0,5,1,9,1,0,81,0.961085242,2,4480.204,425,440.284,511.106,498,4487.717,4460.153,4487.606,120.806,510.131,0,
org.apache.tools.ant.taskdefs.optional.perforce.P4OutputStream,0,0,0,0,0,0,0,0,0,4,2,12,1,1,68,0.994897959,2,4493.145,425,440.546,510.358,497,4500.526,4473.145,4500.526,121.458,510.358,0,
org.apache.tools.mail.SmtpResponseReader,0,0,0,0,0,0,0,0,0,5,1,19,1,0,108,0.959650107,1,4453.422,426,441.249,511.106,498,4460.885,4433.154,4460.773,120.806,510.131,0,
org.apache.tools.ant.types.Substitution,0,0,0,0,0,0,0,0,0,4,5,7,3,2,33,0.234941274,4,4527.802,423.001,438.617,507.437,494.001,4534.986,4508.136,4535.095,121.165,508.41,0,
org.apache.tools.ant.taskdefs.optional.perforce.P4Submit,0,0,0,0,0,0,0,0,0,7,4,14,1,4,56,0.97287564,1,4505.186,426,440.732,507.734,495,4512.233,4485.121,4512.453,117.72,509.684,0,
org.apache.tools.ant.taskdefs.cvslib.RedirectingStreamHandler,0,0,0,0,0,0,0,0,0,3,5,12,1,4,40,0.963812251,4,4520.833,423,438.883,507.666,494,4528.028,4501.121,4528.356,121.565,510.586,0,
org.apache.tools.ant.taskdefs.optional.perforce.P4Counter,0,0,0,0,0,0,0,0,0,5,6,17,1,6,134,0.945551541,1,4427.542,426,441.249,506.235,493,4434.49,4407.109,4434.936,119.105,510.131,0,
org.apache.tools.zip.ZipExtraField,0,0,0,0,0,0,0,0,0,6,8,6,7,1,6,1,2,4554.871,425,440.024,504.061,491,4561.503,4535.143,4561.503,119.549,504.061,0,
org.apache.tools.ant.types.selectors.BaseExtendSelector,0,0,0,0,0,0,0,0,0,4,12,5,8,4,18,0.984771837,7,4542.458,420,435.725,500.625,487,4549.143,4523.12,4549.465,120.603,503.543,0,
