Class Name,HasT,#Bugs,#BugsBinary,#Blocker,#Critical,#Major,#Normal,#Minor,#Trivial,WMC,CBO,RFC,Ca,Ce,LOC,Qi,FANIN,"d(LOC,FANIN)","d(Qi,FANIN)","d(WMC,FANIN)","d( WMC,CBO)","d(Qi,CBO)","d(LOC, CBO)","d(LOC, Ce)","d(LOC, Ca)","d(WMC, Ce)","d(WMC, Ca)",Risk1,TLOC,"d(RFC,d(LOC, Ca))","d(RFC, Ca)","d(LOC,d(RFC, Ca))","d(LOC, RFC, Ca)","d(d(LOC,Ce),d(RFC, Ca))","d(LOC, WMC)","d(d(LOC,WMC),d(RFC, Ca))","D(d(LOC,RFC), d(LOC,Ca), d(RFC, Ca))","d(LOC, RFC)","d(WMC, RFC)",#Hbugs,#Mbugs,#Lbugs,#Nbugs,#Severity,#Score,#Risk
org.apache.tools.ant.taskdefs.optional.perforce.P4Edit,0,0,0,0,0,0,0,0,0,3,4,10,0,4,55,0.97344729,1,4506.181532,426.0000008,441.7748295,508.6393614,495.0000007,4513.227338,4486.121376,4513.557355,121.5647975,511.5593807,0,,283.3032296,570.3402493,4486.002198,4522.110569,55.19243048,4487.525487,55.23856608,496495.003,20124474,13967,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.Sequential,0,0,0,0,0,0,0,0,0,3,3,10,0,3,32,0.984745939,1,4529.079045,426.0000003,441.7748295,509.612598,496.0000002,4536.198519,4509.128186,4536.41764,121.8400591,511.5593807,0,,279.8014102,570.3402493,4509.002187,4544.927832,32.31326653,4510.517709,32.37356461,289610.0018,20331359,13967,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.TaskOutputStream,0,0,0,0,0,0,0,0,0,3,1,10,0,1,67,0.987800477,1,4494.235419,426.0000002,441.7748295,511.5593807,498.0000001,4501.630816,4474.144834,4501.630816,122.4132346,511.5593807,0,,285.839763,570.3402493,4474.002204,4510.206647,67.13706099,4475.529578,67.2025712,604015.0037,20016954,13967,0,0,0,0,0,0,0
org.apache.tools.ant.dispatch.DispatchTask,0,0,0,0,0,0,0,0,0,4,3,5,1,2,17,0.984771837,1,4544.012764,426.0000003,441.5110418,509.3839416,496.0000002,4551.108876,4524.135387,4551.217969,121.1651765,510.3577177,0,,283.5040854,571.9248202,4524.000902,4560.008114,17.23773614,4525.486935,17.33522652,154110.001,20466859,13739,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.rmic.XNewRmic,0,0,0,0,0,0,0,0,0,2,3,4,1,2,19,3.10431E-29,4,4541.741186,423.001182,439.150316,509.8431131,496.0010081,4549.120794,4522.135447,4549.229935,123.081274,510.8160138,0,,284.6273162,572.4203001,4522.000616,4558.086112,19.14551008,4523.539322,19.19167757,172201.0011,20448768,14208,0,0,0,0,0,0,0
org.apache.tools.ant.BuildLogger,0,0,0,0,0,0,0,0,0,4,6,4,5,1,4,1,1,4556.955672,426,441.5110418,506.4632267,493,4563.706608,4537.142823,4563.706608,121.4578116,506.4632267,0,,284.0342387,568.9507887,4537.003746,4572.534746,7.065824279,4538.482676,7.12886329,36316.00074,20584653,13740,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.jsp.compilers.JspCompilerAdapter,0,0,0,0,0,0,0,0,0,4,5,4,3,3,4,1,1,4556.955672,426,441.5110418,507.4366956,494,4563.814742,4537.127395,4563.923093,120.8801059,508.4102674,0,,284.0309599,570.6846765,4537.001849,4572.750813,5.730479167,4538.482676,5.797395253,36316.00047,20584653,13740,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.rmic.RmicAdapter,0,0,0,0,0,0,0,0,0,4,6,4,3,4,4,1,1,4556.955672,426,441.5110418,506.4632267,493,4563.706608,4537.120012,4563.923093,120.6026534,508.4102674,0,,284.0309599,570.6846765,4537.001849,4572.750813,5.735645107,4538.482676,5.797395253,36316.00047,20584653,13740,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.ejb.EJBDeploymentTool,0,0,0,0,0,0,0,0,0,4,5,4,2,3,4,1,1,4556.955672,426,441.5110418,507.4366956,494,4563.814742,4537.127395,4564.031661,120.8801059,509.3839416,0,,284.0293777,571.5522723,4537.001149,4572.859171,5.146212834,4538.482676,5.220623217,36316.00037,20584653,13740,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.extension.DeweyDecimal,0,0,0,0,0,0,0,0,0,2,5,4,4,1,10,0.969517909,3,4550.795205,424.0000011,440.1136217,507.8976275,494.0000009,4557.850041,4531.143013,4557.850041,123.3693641,507.8976275,0,,284.1855096,569.8175146,4531.002718,4566.689501,11.15669739,4532.536266,11.20790381,90724.00072,20530245,14208,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.DiagnosticsTask,0,0,0,0,0,0,0,0,0,3,3,5,0,3,14,0.049257766,1,4546.99956,426.0010609,441.7748295,509.612598,496.0009112,4554.091018,4527.127677,4554.309278,121.8400591,511.5593807,0,,283.3366273,572.7940293,4527.000436,4563.093468,14.14740687,4528.511676,14.2131494,126957.0008,20494012,13972,0,0,0,0,0,0,0
org.apache.tools.ant.DemuxInputStream,0,0,0,0,0,0,0,0,0,3,2,5,1,1,34,0.935333981,1,4527.087916,426.0000049,441.7748295,510.5859379,497.0000042,4534.320015,4507.143774,4534.320015,122.4132346,510.5859379,0,,285.0109025,571.9248202,4507.000905,4543.142855,34.11087913,4508.518382,34.1864027,307637.0019,20313332,13972,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.depend.ClassFileUtils,0,0,0,0,0,0,0,0,0,3,2,5,2,0,19,0.989821949,1,4542.021576,426.0000001,441.7748295,510.5859379,497.0000001,4549.229935,4522.151369,4549.120794,122.7110427,509.612598,0,,283.6368165,571.0560393,4522.001534,4557.914984,19.34548432,4523.513347,19.43225593,172202.0011,20448767,13972,0,0,0,0,0,0,0
org.apache.tools.ant.types.resources.ImmutableResourceException,0,0,0,0,0,0,0,0,0,2,2,4,2,0,9,0.989821949,2,4551.884115,425.0000001,441.0770908,510.8160138,497.0000001,4559.17021,4532.151035,4559.061307,123.6648697,509.8431131,0,,284.1443291,571.5522723,4532.00115,4567.898423,9.546363323,4533.535927,9.608033669,81661.00057,20539308,14208,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.net.MimeMail,0,0,0,0,0,0,0,0,0,2,2,9,0,2,22,0.909142477,1,4539.034809,426.0000097,442.0407221,510.8160138,497.0000083,4546.247903,4519.135537,4546.357333,123.081274,511.789019,0,,279.8472247,570.8283455,4519.001728,4554.910098,22.35158217,4520.540344,22.39645511,199329.0012,20421640,14203,0,0,0,0,0,0,0
org.apache.tools.ant.util.RetryHandler,0,0,0,0,0,0,0,0,0,2,2,9,0,2,74,0.969517909,1,4487.266986,426.0000011,442.0407221,510.8160138,497.0000009,4494.56316,4467.137115,4494.673848,123.081274,511.789019,0,,288.5045052,570.8283455,4467.001749,4503.324772,74.1032485,4468.558269,74.13244975,666601.0041,19954368,14203,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.jlink.ClassNameReader,0,0,0,0,0,0,0,0,0,2,2,8,1,1,48,0.928571429,1,4513.15023,426.000006,442.0407221,510.8160138,497.0000051,4520.404628,4493.144222,4520.404628,123.3693641,510.8160138,0,,284.0359834,570.4463165,4493.002091,4529.068116,48.18600687,4494.549254,48.23118774,433640.0026,20187329,14204,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.perforce.P4Have,0,0,0,0,0,0,0,0,0,2,4,8,0,4,25,0.98094173,1,4536.04806,426.0000004,442.0407221,508.8703175,495.0000004,4543.047545,4516.12057,4543.375397,122.5275479,511.789019,0,,281.0909658,571.317775,4516.001328,4551.995167,25.25289021,4517.541367,25.28221081,226433.0014,20394536,14204,0,0,0,0,0,0,0
org.apache.tools.ant.UnsupportedAttributeException,0,0,0,0,0,0,0,0,0,2,4,3,3,1,13,0.989821949,2,4547.901604,425.0000001,441.0770908,508.8703175,495.0000001,4554.97629,4528.143107,4554.97629,123.3693641,508.8703175,0,,285.3027687,571.1829829,4528.001429,4563.883653,13.48075112,4529.537283,13.53494119,117900.0008,20503069,14209,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.perforce.P4Handler,0,0,0,0,0,0,0,0,0,2,20,2,18,2,2,1,3,4558.760467,424,440.1136217,493.3203827,479,4564.204421,4539.13494,4564.309477,123.081274,494.291412,0,,286.0253394,558.7450223,4539.028326,4573.26109,16.1600377,4540.533559,16.16652726,18162.00748,20602807,14210,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.junit.JUnitTaskMirror,0,0,0,0,0,0,0,0,0,3,7,3,2,5,3,1,1,4557.951294,426,441.7748295,505.7202784,492,4564.592862,4538.112824,4565.025739,121.2971558,509.612598,0,,285.0167608,572.049823,4538.000822,4573.913532,4.073231267,4539.508013,4.114358,27240.00031,20593729,13974,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.XSLTLiaison,0,0,0,0,0,0,0,0,0,3,2,3,2,0,4,1,1,4556.955672,426,441.7748295,510.5859379,497,4564.140445,4537.150868,4564.031661,122.7110427,509.612598,0,,285.0292746,572.049823,4537.000822,4572.921386,4.830190404,4538.508345,4.907113268,36315.00033,20584654,13974,0,0,0,0,0,0,0
org.apache.tools.ant.types.selectors.SelectorScanner,0,0,0,0,0,0,0,0,0,3,3,3,2,1,3,1,1,4557.951294,426,441.7748295,509.612598,496,4565.025739,4538.142792,4565.025739,122.4132346,509.612598,0,,285.0167608,572.049823,4538.000822,4573.913532,4.051046683,4539.508013,4.114358,27240.00031,20593729,13974,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.cvslib.RedirectingOutputStream,0,0,0,0,0,0,0,0,0,2,3,4,1,2,14,0.980738103,1,4546.99956,426.0000004,442.0407221,509.8431131,496.0000004,4554.091018,4527.135297,4554.20004,123.081274,510.8160138,0,,284.3407689,572.4203001,4527.000615,4563.04657,14.19719733,4528.537623,14.24460201,126956.0008,20494013,14208,0,0,0,0,0,0,0
org.apache.tools.ant.UnsupportedElementException,0,0,0,0,0,0,0,0,0,2,3,3,2,1,13,0.989821949,1,4547.995163,426.0000001,442.0407221,509.8431131,496.0000001,4555.085071,4528.143107,4555.085071,123.3693641,509.8431131,0,,285.2977792,572.049823,4528.000824,4563.992222,13.2757128,4529.537283,13.33073638,117900.0008,20503069,14209,0,0,0,0,0,0,0
org.apache.tools.ant.util.KeepAliveOutputStream,0,0,0,0,0,0,0,0,0,2,2,3,2,0,7,0.989821949,1,4553.968819,426.0000001,442.0407221,510.8160138,497.0000001,4561.158296,4534.150968,4561.049441,123.6648697,509.8431131,0,,285.0876109,572.049823,4534.000822,4569.944967,7.498894416,4535.53525,7.560507648,63528.00045,20557441,14209,0,0,0,0,0,0,0
org.apache.tools.ant.util.KeepAliveInputStream,0,0,0,0,0,0,0,0,0,2,1,3,1,0,7,0.989821949,1,4553.968819,426.0000001,442.0407221,511.789019,498.0000001,4561.267368,4534.150968,4561.158296,123.6648697,510.8160138,0,,285.0849331,572.917097,4534.000383,4570.05361,7.228313973,4535.53525,7.292213747,63528.00041,20557441,14209,0,0,0,0,0,0,0
org.apache.tools.ant.listener.CommonsLoggingListener,0,0,0,0,0,0,0,0,0,14,10,45,0,10,459,0.905201551,0,4104.27253,427.0000105,439.9602255,500.3568726,489.0000092,4111.185352,4082.089293,4112.265556,109.3846424,509.1561646,0,,516.5745323,554.1236324,4082.052268,4119.438918,459.5101418,4083.376054,459.6736126,3958002.026,16662967,11479,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.jsp.JspMangler,0,0,0,0,0,0,0,0,0,2,6,2,6,0,2,1,1,4558.946918,426,442.0407221,506.9250438,493,4565.694909,4539.150802,4565.587038,123.6648697,505.9525669,0,,286.011187,569.0869881,4539.003571,4574.536151,6.029625062,4540.533559,6.052219277,18162.00107,20602807,14210,0,0,0,0,0,0,0
org.apache.tools.ant.types.selectors.modifiedselector.Algorithm,0,0,0,0,0,0,0,0,0,2,4,2,4,0,2,1,1,4558.946918,426,442.0407221,508.8703175,495,4565.9113,4539.150802,4565.802996,123.6648697,507.8976275,0,,286.0093585,570.8169584,4539.001731,4574.751687,4.43269988,4540.533559,4.463385265,18162.00058,20602807,14210,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.compilers.CompilerAdapter,0,0,0,0,0,0,0,0,0,2,4,2,3,2,2,1,1,4558.946918,426,442.0407221,508.8703175,495,4565.9113,4539.13494,4565.9113,123.081274,508.8703175,0,,286.0085028,571.6826042,4539.001057,4574.859779,3.687648495,4540.533559,3.715983936,18162.0004,20602807,14210,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.junit.PlainJUnitResultFormatter,0,0,0,0,0,0,0,0,0,12,9,46,0,9,386,0.948421664,0,4176.883288,427.0000031,440.4463645,501.7608992,490.0000027,4183.793135,4155.094343,4184.737626,111.5706054,509.5762946,0,,453.3690536,553.6858315,4155.053549,4191.729118,386.6164703,4156.403373,386.7576268,3356702.022,17264267,11906,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.vss.MSVSSHISTORY,0,0,0,0,0,0,0,0,0,12,6,45,0,6,173,0.733687982,0,4388.821368,427.000083,440.4463645,504.6909946,493.0000719,4395.7335,4368.110003,4396.297078,112.3610253,509.5762946,0,,297.6087624,554.1236324,4368.048846,4403.007722,174.2536306,4369.334961,174.4774823,1541302.01,19079667,11907,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.ssh.ScpToMessageBySftp,0,0,0,0,0,0,0,0,0,13,9,41,1,8,285,0.989821949,0,4277.366596,427.0000001,440.2022263,501.546608,490.0000001,4284.114378,4256.098801,4284.920653,110.8602724,508.3876474,0,,375.7778463,554.9936937,4256.045997,4292.033784,285.7220632,4257.34483,285.9259405,2507186.016,18113783,11696,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.junit.BriefJUnitResultFormatter,0,0,0,0,0,0,0,0,0,13,7,40,0,7,292,0.955007671,0,4270.40162,427.0000024,440.2022263,503.5007448,492.0000021,4277.389975,4249.105906,4278.084268,111.1260546,509.3652913,0,,381.6055557,556.3344318,4249.040041,4285.266503,292.6109897,4250.347045,292.8198321,2566720.016,18054249,11697,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.vss.MSVSSGET,0,0,0,0,0,0,0,0,0,12,8,41,0,8,130,0.471049238,0,4431.619343,427.0003276,440.4463645,502.7375061,491.0002849,4438.243121,4411.095329,4439.022978,111.8257573,509.5762946,0,,278.7008859,555.8893775,4411.040454,4445.889562,131.4046111,4412.321951,131.6260651,1163801.007,19457168,11911,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.jlink.ConstantPool,0,0,0,0,0,0,0,0,0,1,1,13,1,0,115,0.928571429,1,4446.453868,426.000006,442.3087157,512.0205074,498.0000051,4453.928603,4426.154652,4453.816902,124.6194206,511.047943,0,,297.8077217,568.0088027,4426.005181,4462.298735,115.1794829,4427.599462,115.1850594,1031218.006,19589751,14436,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.vss.MSVSSCHECKOUT,0,0,0,0,0,0,0,0,0,11,8,38,0,8,122,0.485755703,0,4439.582188,427.0003097,440.6926367,502.9532781,491.0002693,4446.194103,4419.095156,4446.972566,112.7918437,509.7891721,0,,277.805501,557.2288578,4419.034857,4453.994275,123.2954414,4420.344104,123.494842,1093158.007,19527811,12131,0,0,0,0,0,0,0
org.apache.tools.ant.types.selectors.SelectorContainer,0,0,0,0,0,0,0,0,0,24,24,24,4,20,24,1,0,4537.137644,427,437.6585427,484.603962,475,4541.906428,4517.03199,4543.932768,97.49358953,503.2414927,0,,265.1053783,560.1178447,4517.023799,4551.595435,28.21262802,4518.020031,28.60864191,217416.0018,20403553,9480,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.Classloader,0,0,0,0,0,0,0,0,0,10,6,38,0,6,260,0.05499699,0,4302.242439,427.0010457,440.9410391,505.1227574,493.0009057,4309.293446,4281.112239,4309.868327,114.2847321,510.0039216,0,,359.4331808,557.2288578,4281.035981,4317.11304,260.6143621,4282.412988,260.7636701,2293758.015,18327211,12350,0,0,0,0,0,0,0
org.apache.tools.ant.listener.Log4jListener,0,1,1,0,1,0,0,0,0,8,7,33,0,7,305,0.941093284,0,4257.46697,427.0000041,441.4442207,504.5869598,492.0000035,4264.476521,4236.106231,4265.172916,115.9482643,510.4390267,5,,395.9797018,559.4899463,4236.027598,4272.788902,305.4116696,4237.480383,305.4878184,2677018.017,17943951,12799,1,0,0,0,2,5,5
org.apache.tools.ant.taskdefs.optional.vss.MSVSSCHECKIN,0,0,0,0,0,0,0,0,0,7,6,28,0,6,92,0.511772876,0,4469.444037,427.0002791,441.6989925,505.7845391,493.0002418,4476.231674,4449.108,4476.785119,117.1750827,510.6593777,0,,275.5747703,561.7864363,4449.018977,4484.328824,92.93976973,4450.43481,93.06214463,827108.0051,19793861,13029,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.ssh.ScpFromMessageBySftp,0,0,0,0,0,0,0,0,0,5,9,44,1,8,298,1,0,4264.431732,427,442.2148799,503.3140173,490,4271.199948,4243.099103,4272.008661,118.6001686,510.1313556,0,,383.687319,553.6650612,4243.052542,4278.971138,298.7828642,4244.558163,298.7742229,2617676.017,18003293,13469,0,0,0,0,0,0,0
org.apache.tools.ant.types.resources.selectors.InstanceOf,0,0,0,0,0,0,0,0,0,9,7,21,0,7,123,0.482417024,0,4438.586825,427.0003137,441.1915684,504.3659386,492.0002722,4445.310788,4418.101855,4445.978857,114.9826074,510.2205406,0,,293.6096859,565.0601738,4418.010694,4453.988886,123.416435,4419.394189,123.5740072,1101978.007,19518991,12588,0,0,0,0,0,0,0
org.apache.tools.ant.types.resolver.ApacheCatalogResolver,0,0,0,0,0,0,0,0,0,6,7,31,1,7,123,0.137858065,0,4438.586825,427.0008704,441.9558802,505.0346523,492.0007554,4445.310788,4418.101855,4445.866957,117.8812962,509.9068542,0,,284.594439,559.5158622,4418.026371,4453.288897,123.9763868,4419.470557,124.0574609,1101988.007,19518981,13253,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.perforce.P4HandlerAdapter,0,0,0,0,0,0,0,0,0,8,13,20,9,4,101,0.937353552,0,4460.485287,427.0000046,441.4442207,498.7384084,486.000004,4466.51945,4440.122633,4466.846874,116.7604385,501.662237,0,,286.4953289,557.6244256,4440.033147,4474.879328,102.4588509,4441.412388,102.6172288,907101.0058,19713868,12812,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.ImportTask,0,0,0,0,0,0,0,0,0,5,7,31,0,7,178,6.43136E-30,0,4383.845116,427.001171,442.2148799,505.2613185,492.0010163,4390.652913,4363.103139,4391.329298,118.8486432,511.1056642,0,,311.9339329,560.4043183,4363.023686,4398.843257,178.6112677,4364.515322,178.6493571,1584943.01,19036026,13482,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.vss.MSVSSLABEL,0,0,0,0,0,0,0,0,0,6,5,25,0,5,94,0.784265143,0,4467.453189,427.0000545,441.9558802,506.9832344,494.0000471,4474.354143,4447.115132,4474.797537,118.4060809,510.881591,0,,279.0653371,563.1811432,4447.015128,4482.519604,94.7326009,4448.46097,94.83637441,844897.0052,19776072,13259,0,0,0,0,0,0,0
org.apache.tools.ant.util.StringTokenizer,0,0,0,0,0,0,0,0,0,8,4,18,1,3,194,0.873274147,0,4367.921474,427.0000188,441.4442207,507.5125614,495.0000162,4375.092456,4347.132963,4375.319188,117.0469991,509.4634432,0,,331.7693064,565.6049858,4347.009684,4383.642093,194.2187938,4348.442595,194.3594021,1724290.011,18896679,12814,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.ManifestException,0,0,0,0,0,0,0,0,0,1,6,2,6,0,5,0.994897959,2,4555.866657,425,441.3456695,507.1587523,493,4562.712461,4536.150901,4562.604519,124.6194206,506.1867244,0,,286.0531138,569.0869881,4536.003574,4571.559471,7.567024217,4537.560688,7.593833263,45387.00069,20575582,14447,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.sos.SOSGet,0,0,0,0,0,0,0,0,0,6,3,20,0,3,106,0.57303304,0,4455.508276,427.0002135,441.9558802,508.9322155,496.0001838,4462.649549,4435.130325,4462.872281,118.9621789,510.881591,0,,287.9242668,565.5333766,4435.009641,4470.911876,106.4071476,4436.464922,106.5225104,951476.0059,19669493,13264,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.condition.Matches,0,0,0,0,0,0,0,0,0,8,6,15,0,6,122,0.413018558,0,4439.582188,427.0004035,441.4442207,505.5620635,493.0003494,4446.41541,4419.108734,4446.972566,116.211015,510.4390267,0,,298.6718875,567.9198887,4419.005326,4455.344431,122.218873,4420.419098,122.3586853,1093135.007,19527834,12817,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.vss.MSVSSCREATE,0,0,0,0,0,0,0,0,0,5,5,21,0,5,71,0.810373557,0,4490.348427,427.0000421,442.2148799,507.2090299,494.0000364,4497.214249,4470.11454,4497.655389,119.3691753,511.1056642,0,,276.1408942,565.0601738,4470.010569,4505.573548,71.6824933,4471.479062,71.76757607,639802.004,19981167,13492,0,0,0,0,0,0,0
org.apache.tools.zip.JarMarker,0,0,0,0,0,0,0,0,0,9,3,12,1,2,54,0.954982556,0,4507.27168,427.0000024,441.1915684,508.2686298,496.000002,4514.331069,4487.136503,4514.441051,116.3872845,509.2445385,0,,281.1708967,568.4936235,4487.004405,4522.870106,54.36316431,4488.372756,54.57587696,487524.003,20133445,12597,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.ConditionTask,0,0,0,0,0,0,0,0,0,5,4,18,0,4,148,0.232944084,0,4413.703434,427.000689,442.2148799,508.1830379,495.0005943,4420.800154,4393.123945,4421.137071,119.6411301,511.1056642,0,,307.4134112,566.4838921,4393.007835,4429.373884,148.2432998,4394.504978,148.3125557,1322250.008,19298719,13495,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.sos.SOSLabel,0,0,0,0,0,0,0,0,0,5,5,18,0,5,81,0.675953076,0,4480.393844,427.000123,442.2148799,507.2090299,494.0001063,4487.274897,4460.114797,4487.717014,119.3691753,511.1056642,0,,281.7163577,566.4838921,4460.007717,4495.831847,81.44380311,4461.482377,81.52618939,729099.0045,19891870,13495,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.junit.Xalan2Executor,0,0,0,0,0,0,0,0,0,4,3,26,0,3,115,0.881504872,0,4446.549786,427.0000164,442.475988,509.3839416,496.0000142,4453.705424,4426.13059,4453.928603,120.8801059,511.331595,0,,285.8022339,562.7148479,4426.016447,4461.627954,115.6355249,4427.519847,115.6963308,1031231.006,19589738,13718,0,0,0,0,0,0,0
org.apache.tools.mail.ErrorInQuitException,0,0,0,0,0,0,0,0,0,1,1,3,1,0,6,0.994897959,1,4554.964435,426,442.3087157,512.0205074,498,4562.261391,4535.150935,4562.152343,124.6194206,511.047943,0,,285.0624025,572.917097,4535.000383,4571.045723,6.267463345,4536.561032,6.305951005,54459.00036,20566510,14446,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.condition.FilesMatch,0,0,0,0,0,0,0,0,0,6,4,15,1,3,70,0.977736759,0,4491.343897,427.0000006,441.9558802,507.9576754,495.0000005,4498.31813,4471.129276,4498.538652,118.9621789,509.9068542,0,,281.7269991,567.0432082,4471.006695,4506.814729,70.43192043,4472.45313,70.55769851,630855.0039,19990114,13269,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.sos.SOSCheckin,0,0,0,0,0,0,0,0,0,5,3,17,0,3,87,0.575971671,0,4474.421192,427.0002105,442.2148799,509.1571467,496.0001812,4481.532327,4454.129769,4481.754121,119.9208072,511.1056642,0,,284.4283593,566.961198,4454.006864,4489.939977,87.35580098,4455.484373,87.45120967,782582.0048,19838387,13496,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.sound.SoundTask,0,0,0,0,0,0,0,0,0,5,5,16,1,5,82,0.909264913,0,4479.398397,427.0000096,442.2148799,507.2090299,494.0000083,4486.280976,4459.114822,4486.612308,119.3691753,510.1313556,0,,283.9488733,566.5624414,4459.007574,4494.849719,82.43076939,4460.482709,82.51286881,738016.0045,19882953,13497,0,0,0,0,0,0,0
org.apache.tools.ant.types.selectors.DifferentSelector,0,0,0,0,0,0,0,0,0,5,8,16,5,3,105,0.987543086,0,4456.503674,427.0000002,442.2148799,504.2876163,491.0000002,4463.090521,4436.130296,4463.310991,119.9208072,506.2351232,0,,291.4931088,563.0568355,4436.015493,4471.591327,105.6570621,4437.490394,105.7468032,942601.0059,19678368,13497,0,0,0,0,0,0,0
org.apache.tools.ant.types.resources.BZip2Resource,0,0,0,0,0,0,0,0,0,6,4,13,0,4,70,0.586699834,0,4491.343897,427.0002,441.9558802,507.9576754,495.0001725,4498.31813,4471.121783,4498.649242,118.6802427,510.881591,0,,283.63837,568.8839952,4471.003889,4507.046705,70.26098766,4472.45313,70.37961847,630853.0039,19990116,13271,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.email.PlainMailer,0,1,1,0,0,1,0,0,0,3,8,43,2,6,250,0.992856134,0,4312.193177,427.0000001,442.7392009,504.7474616,491.0000001,4319.000116,4291.111977,4319.571391,121.0371844,509.612598,4,,348.9982245,553.2097251,4291.054219,4326.513839,250.9517175,4292.594786,250.9194252,2208043.014,18412926,13934,1,0,0,0,2,5,4
org.apache.tools.ant.taskdefs.optional.depend.ClassFile,0,0,0,0,0,0,0,0,0,4,8,20,4,4,106,0.945112519,0,4455.508276,427.0000035,442.475988,504.5166003,491.0000031,4462.096592,4435.122772,4462.427702,120.6026534,507.4366956,0,,288.08707,562.0142347,4435.018375,4470.468096,106.7780551,4436.516764,106.834055,951476.006,19669493,13724,0,0,0,0,0,0,0
org.apache.tools.ant.types.mappers.FilterMapper,0,0,0,0,0,0,0,0,0,4,7,19,0,7,74,0.985264223,0,4487.362031,427.0000003,442.475988,505.4898614,492.0000002,4494.013017,4467.100738,4494.673848,119.8165264,511.331595,0,,278.8455657,566.0079505,4467.008615,4502.716291,74.5521136,4468.505902,74.59703167,666611.0041,19954358,13725,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.depend.AntAnalyzer,0,0,0,0,0,0,0,0,0,3,3,36,1,2,241,0.982259664,0,4321.149037,427.0000004,442.7392009,509.612598,496.0000003,4328.511985,4300.14244,4328.626688,122.1228889,510.5859379,0,,347.6484667,557.2369334,4300.035789,4335.955835,241.6301817,4301.59145,241.6315648,2130717.014,18490252,13941,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.condition.ResourcesMatch,0,0,0,0,0,0,0,0,0,4,6,18,0,6,100,0.304391739,0,4461.480696,427.0005666,442.475988,506.4632267,493.0004907,4468.28043,4441.108195,4468.834859,120.0708124,511.331595,0,,287.6749552,566.4838921,4441.00775,4476.983918,100.3701992,4442.514716,100.4139253,898218.0055,19722751,13726,0,0,0,0,0,0,0
org.apache.tools.ant.types.resources.selectors.Name,0,0,0,0,0,0,0,0,0,6,3,11,0,3,56,0.2326504,0,4505.280679,427.0006895,441.9558802,508.9322155,496.0005936,4512.343183,4485.128872,4512.563462,118.9621789,510.881591,0,,282.5157694,569.8534899,4485.002707,4521.057177,56.22234068,4486.448595,56.35251266,505467.0031,20115502,13273,0,0,0,0,0,0,0
