@relation 'Ant16BugsBinaryALLModels-weka.filters.unsupervised.attribute.Remove-R1-2,29-30-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,1-weka.filters.unsupervised.attribute.Remove-R2-7,35-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,1-weka.filters.unsupervised.attribute.Normalize-S2.0-T-1.0-weka.filters.unsupervised.attribute.NumericToBinary-Rlast'

@attribute WMC numeric
@attribute CBO numeric
@attribute RFC numeric
@attribute Ca numeric
@attribute Ce numeric
@attribute LOC numeric
@attribute Qi numeric
@attribute FANIN numeric
@attribute 'd(LOC,FANIN)' numeric
@attribute 'd(Qi,FANIN)' numeric
@attribute 'd(WMC,FANIN)' numeric
@attribute 'd( WMC,CBO)' numeric
@attribute 'd(Qi,CBO)' numeric
@attribute 'd(LOC, CBO)' numeric
@attribute 'd(LOC, Ce)' numeric
@attribute 'd(LOC, Ca)' numeric
@attribute 'd(WMC, Ce)' numeric
@attribute 'd(WMC, Ca)' numeric
@attribute 'd(RFC,d(LOC, Ca))' numeric
@attribute 'd(RFC, Ca)' numeric
@attribute 'd(LOC,d(RFC, Ca))' numeric
@attribute 'd(LOC, RFC, Ca)' numeric
@attribute 'd(d(LOC,Ce),d(RFC, Ca))' numeric
@attribute 'd(LOC, WMC)' numeric
@attribute 'd(d(LOC,WMC),d(RFC, Ca))' numeric
@attribute 'D(d(LOC,RFC), d(LOC,Ca), d(RFC, Ca))' numeric
@attribute 'd(LOC, RFC)' numeric
@attribute #BugsBinary_binarized {0,1}

@data
-0.96,-0.975309,-0.935223,-0.991736,-0.828571,-0.984427,0.959508,-1,0.983024,0.999993,0.99685,0.971494,0.975299,0.983587,0.984309,0.983575,0.939202,0.987729,-0.991038,0.961634,0.984315,0.983089,-0.984408,0.984163,-0.984263,-0.968974,0.968974,0
-0.94,-0.967078,-0.951417,-0.991736,-0.828571,-0.985842,0.98472,-1,0.984567,0.999993,0.995297,0.959721,0.967065,0.985053,0.985735,0.985071,0.918976,0.984199,-0.990196,0.971166,0.98574,0.984666,-0.985921,0.985589,-0.985777,-0.971784,0.971784,0
-0.94,-0.958848,-0.94332,-0.991736,-0.771429,-0.986314,0.866896,-1,0.985082,0.999993,0.995297,0.951353,0.958831,0.985523,0.986207,0.985569,0.912401,0.984199,-0.990784,0.966395,0.986216,0.985143,-0.986336,0.986069,-0.986198,-0.972722,0.972722,0
-0.92,-0.950617,-0.88664,-0.991736,-0.714286,-0.967909,0.898454,-1,0.965021,0.999993,0.99376,0.939583,0.950597,0.966063,0.967664,0.966125,0.885686,0.980699,-0.990288,0.933279,0.96768,0.965198,-0.967652,0.967367,-0.967355,-0.936332,0.936332,0
-0.94,-0.967078,-0.951417,-0.991736,-0.828571,-0.983955,0.98472,-1,0.98251,0.999993,0.995297,0.959721,0.967065,0.98306,0.983834,0.983076,0.918976,0.984199,-0.989919,0.971166,0.983838,0.982641,-0.984036,0.983672,-0.983877,-0.968038,0.968038,0
-0.92,-0.967078,-0.878543,-0.991736,-0.828571,-0.948561,0.940598,-1,0.943932,0.999993,0.99376,0.956339,0.967065,0.945694,0.948181,0.945684,0.898769,0.980699,-0.983126,0.928589,0.948191,0.944412,-0.948262,0.947719,-0.947801,-0.898443,0.898443,0
-0.92,-0.967078,-0.894737,-0.991736,-0.828571,-0.971685,0.965502,-1,0.969136,0.999993,0.99376,0.956339,0.967065,0.970106,0.971474,0.970113,0.898769,0.980699,-0.990891,0.937979,0.971483,0.969277,-0.97147,0.971201,-0.971197,-0.943769,0.943769,0
-0.88,-0.975309,-0.910931,-0.991736,-0.885714,-0.965078,0.954496,-1,0.961934,0.999993,0.99073,0.958074,0.975299,0.96316,0.964823,0.963133,0.865377,0.973795,-0.987856,0.94741,0.964826,0.962246,-0.964955,0.96447,-0.964604,-0.930765,0.930764,0
-0.9,-0.975309,-0.927126,-0.991736,-0.885714,-0.969797,0.96452,-1,0.967078,0.999993,0.992237,0.961384,0.975299,0.968142,0.969576,0.968119,0.885475,0.977232,-0.988312,0.956883,0.969579,0.967366,-0.969753,0.969273,-0.969451,-0.940049,0.940049,0
-0.6,-0.835391,-0.797571,-0.958678,0.028571,-0.942426,0.814772,-0.968992,0.936958,0.968978,0.93389,0.769846,0.835325,0.93877,0.941959,0.939087,0.485635,0.893357,-0.984673,0.862484,0.942029,0.937434,-0.941481,0.941325,-0.940845,-0.886506,0.886506,0
-0.98,-0.835391,-0.991903,-0.842975,-0.942857,-0.999528,1,-0.984496,0.999345,0.984486,0.979952,0.833733,0.835325,0.999067,0.999528,0.999038,0.972912,0.835463,-0.988526,0.911768,0.999534,0.998994,-0.994103,0.99951,-0.994053,-0.999056,0.999056,0
-0.96,-0.975309,-0.94332,-0.991736,-0.828571,-0.989146,0.989796,-1,0.988168,0.999993,0.99685,0.971494,0.975299,0.988569,0.989063,0.988561,0.939202,0.987729,-0.991124,0.966395,0.989068,0.988181,-0.98914,0.988955,-0.989033,-0.97835,0.97835,0
-0.44,-0.851852,-0.238866,-0.983471,0.028571,-0.637093,-0.111018,-0.994832,0.604702,0.994826,0.955175,0.763736,0.851798,0.616519,0.634389,0.61671,0.319446,0.897399,-0.705038,0.591526,0.634691,0.608235,-0.633541,0.63116,-0.630306,-0.340028,0.340028,1
-0.44,-0.851852,-0.238866,-0.983471,0.028571,-0.637093,-0.111018,-0.994832,0.604702,0.994826,0.955175,0.763736,0.851798,0.616519,0.634389,0.61671,0.319446,0.897399,-0.705038,0.591526,0.634691,0.608235,-0.633541,0.63116,-0.630306,-0.340028,0.340028,1
-0.96,-0.950617,-0.910931,-0.991736,-0.714286,-0.980651,-0.965154,-0.994832,0.978862,0.994831,0.99069,0.946427,0.950614,0.979516,0.980499,0.979586,0.926362,0.987729,-0.991957,0.94741,0.980513,0.978953,-0.98048,0.980329,-0.98031,-0.961489,0.961489,0
-0.92,-0.917695,-0.789474,-0.991736,-0.485714,-0.907975,-0.999156,-0.994832,0.899656,0.994831,0.987592,0.906132,0.91768,0.902675,0.907279,0.90281,0.861848,0.980699,-0.96292,0.877709,0.907322,0.900565,-0.907199,0.906504,-0.906424,-0.820183,0.820183,0
-0.96,-0.925926,-0.805668,-0.991736,-0.542857,-0.930628,-0.929154,-1,0.924389,1,0.99685,0.921406,0.925912,0.926618,0.9301,0.926739,0.90853,0.987729,-0.977475,0.886861,0.930137,0.924922,-0.92997,0.92953,-0.929399,-0.863659,0.863659,0
-0.96,-0.925926,-0.773279,-0.991736,-0.542857,-0.873525,-0.961124,-1,0.862169,1,0.99685,0.921406,0.925913,0.866337,0.87258,0.866419,0.90853,0.987729,-0.935858,0.868601,0.872623,0.863554,-0.872559,0.871544,-0.871523,-0.755046,0.755046,1
-0.96,-0.950617,-0.88664,-0.991736,-0.714286,-0.978764,-0.99112,-1,0.976851,1,0.99685,0.946427,0.950615,0.977523,0.978598,0.977592,0.926362,0.987729,-0.993136,0.933279,0.978614,0.976843,-0.978417,0.978412,-0.97823,-0.957751,0.957751,0
-0.96,-0.942387,-0.894737,-0.991736,-0.657143,-0.968853,-0.983694,-1,0.966049,1,0.99685,0.938081,0.942381,0.967032,0.968612,0.967122,0.920226,0.987729,-0.99007,0.937979,0.96863,0.966239,-0.968637,0.968348,-0.968373,-0.93819,0.93819,0
-0.94,-0.934156,-0.838057,-0.991736,-0.6,-0.92874,-0.960802,-1,0.922332,1,0.995297,0.926279,0.934147,0.924654,0.928202,0.924745,0.89382,0.984199,-0.974549,0.905299,0.92823,0.923008,-0.928215,0.927602,-0.927615,-0.860017,0.860017,0
-0.94,-0.925926,-0.773279,-0.991736,-0.542857,-0.926852,-0.997718,-0.994832,0.920226,0.994831,0.989134,0.917931,0.925914,0.922633,0.926297,0.922751,0.888013,0.984199,-0.976844,0.868601,0.92634,0.920762,-0.92604,0.925685,-0.925426,-0.856377,0.856377,1
-0.58,-0.8107,-0.206478,-0.933884,-0.142857,-0.551203,-1,-0.94832,0.510757,0.948308,0.907707,0.741286,0.810642,0.525727,0.547878,0.525832,0.479377,0.86359,-0.610739,0.542828,0.548254,0.515808,-0.547003,0.544013,-0.54313,-0.203107,0.203107,0
-0.9,-0.893004,-0.773279,-0.991736,-0.314286,-0.893818,0.905978,-0.989664,0.884179,0.989655,0.979896,0.877634,0.892961,0.887643,0.893009,0.887854,0.82536,0.977232,-0.95278,0.868601,0.893064,0.885322,-0.892927,0.892116,-0.892033,-0.79327,0.79327,0
-0.96,-0.967078,-0.983806,-0.975207,-0.885714,-0.999056,1,-0.994832,0.998924,0.994824,0.99069,0.963133,0.967065,0.999004,0.999049,0.998975,0.945903,0.9703,-0.989054,0.980897,0.99905,0.9989,-0.998685,0.999019,-0.998661,-0.998113,0.998113,0
-0.64,-0.876543,-0.530364,-1,-0.142857,-0.850873,-0.801238,-0.788114,0.835521,0.788061,0.719571,0.818463,0.876508,0.842249,0.849742,0.842523,0.541357,0.943974,-0.924269,0.743085,0.849871,0.838497,-0.848969,0.848366,-0.847587,-0.71286,0.71286,0
-0.6,-0.909465,-0.263158,-0.991736,-0.428571,-0.546012,0.686348,-0.984496,0.505529,0.984486,0.952551,0.846544,0.909429,0.520662,0.542665,0.520605,0.528829,0.929063,-0.604695,0.608161,0.542938,0.510662,-0.542102,0.538753,-0.538185,-0.195069,0.195069,1
-0.72,-0.917695,-0.643725,-1,-0.428571,-0.906088,-0.999846,-0.984496,0.897501,0.984492,0.960607,0.873273,0.91768,0.900683,0.905374,0.900845,0.651125,0.956321,-0.968479,0.802593,0.905452,0.898092,-0.904678,0.90448,-0.903779,-0.816581,0.816581,0
-0.96,-0.958848,-0.878543,-1,-0.714286,-0.968381,0.981628,-1,0.965535,0.999993,0.99685,0.954778,0.958831,0.96659,0.96814,0.966652,0.926362,0.996451,-0.990951,0.93346,0.968156,0.965705,-0.968124,0.967869,-0.967854,-0.937261,0.937261,0
-0.94,-0.958848,-0.797571,-1,-0.714286,-0.909863,0.960692,-1,0.901762,0.999993,0.995297,0.951353,0.958831,0.904813,0.909194,0.904833,0.906015,0.992934,-0.963926,0.887252,0.909221,0.902648,-0.909166,0.908433,-0.908405,-0.823786,0.823786,0
-0.88,-0.958848,-0.716599,-1,-0.714286,-0.858424,0.773424,-0.984496,0.845566,0.984486,0.972207,0.941261,0.958831,0.850515,0.857378,0.850498,0.845086,0.982568,-0.924696,0.842161,0.857422,0.847192,-0.857258,0.856163,-0.856041,-0.726866,0.726866,0
-0.9,-0.958848,-0.878543,-1,-0.714286,-0.957527,0.815056,-0.989664,0.953609,0.989655,0.979896,0.944594,0.958831,0.955131,0.957206,0.955185,0.865377,0.985992,-0.987077,0.93346,0.957222,0.954061,-0.957276,0.956813,-0.956884,-0.915955,0.915955,0
-0.6,-0.884774,-0.441296,-0.991736,-0.257143,-0.613497,-0.993692,-0.984496,0.578919,0.984492,0.952551,0.820941,0.884745,0.591753,0.610633,0.591835,0.510831,0.929063,-0.67658,0.692759,0.610815,0.583573,-0.610311,0.607283,-0.606957,-0.30168,0.30168,0
-0.82,-0.942387,-0.506073,-1,-0.6,-0.646531,0.862482,-0.984496,0.614858,0.984486,0.967743,0.914576,0.942364,0.626841,0.64393,0.626743,0.77141,0.972485,-0.711587,0.730674,0.644056,0.61924,-0.643708,0.640958,-0.640734,-0.355528,0.355528,0
-0.9,-0.934156,-0.902834,-0.950413,-0.885714,-0.976876,0.96452,-0.968992,0.974511,0.968978,0.955223,0.919446,0.93413,0.975474,0.976707,0.975456,0.885475,0.933507,-0.991656,0.918633,0.976715,0.97473,-0.976342,0.976462,-0.976095,-0.954018,0.954018,0
-0.84,-0.909465,-0.635628,-0.991736,-0.428571,-0.898065,0.843488,-0.994832,0.888857,0.994824,0.981578,0.884213,0.909429,0.892184,0.897293,0.892341,0.774091,0.967018,-0.962417,0.793077,0.897375,0.889428,-0.896583,0.896396,-0.89568,-0.801321,0.801321,0
-0.52,-0.860082,-0.044534,-0.983471,-0.142857,-0.496933,-0.422632,-0.968992,0.451997,0.968981,0.928792,0.783586,0.860035,0.468681,0.49321,0.468774,0.417539,0.908493,-0.5524,0.509466,0.49365,0.457395,-0.492296,0.488867,-0.487946,-0.120393,0.120392,1
-0.18,-0.860082,-0.149798,-0.983471,-0.142857,-0.533742,0.036806,-0.968992,0.492009,0.968979,0.909949,0.739662,0.86003,0.507509,0.530289,0.507619,0.070754,0.86519,-0.592236,0.552627,0.530655,0.497145,-0.529501,0.526078,-0.525283,-0.176173,0.176173,0
-0.98,-0.893004,-0.991903,-0.900826,-0.942857,-0.999528,1,-0.994832,0.999439,0.994824,0.992261,0.891675,0.892961,0.999254,0.999528,0.999225,0.972912,0.895839,-0.988528,0.943793,0.999528,0.999183,-0.996347,0.99951,-0.996315,-0.999056,0.999056,0
-0.86,-0.950617,-0.789474,-0.983471,-0.714286,-0.888155,0.738284,-0.97416,0.877861,0.974147,0.958353,0.929546,0.950598,0.881868,0.887326,0.881842,0.824816,0.961611,-0.947449,0.872735,0.887358,0.879272,-0.887287,0.886343,-0.886303,-0.782562,0.782562,1
-0.4,0.135802,-0.578947,0.115702,-0.6,-0.849929,-0.352524,0.343669,0.827682,-0.344,-0.61861,-0.230379,-0.13624,0.838648,0.848814,0.838528,0.349518,-0.257643,-0.919014,0.171435,0.849744,0.834588,-0.838267,0.847296,-0.836677,-0.711114,0.711114,0
-0.54,-0.736626,-0.538462,-0.768595,-0.657143,-0.791883,0.10869,-0.875969,0.772023,0.875933,0.818028,0.658688,0.736524,0.779489,0.790347,0.779382,0.496145,0.679614,-0.864435,0.602022,0.790579,0.774381,-0.788787,0.788408,-0.786836,-0.605417,0.605417,0
-0.58,-0.843621,-0.465587,-0.900826,-0.542857,-0.763096,-0.12418,-0.953488,0.741422,0.953472,0.913927,0.77533,0.843564,0.749472,0.761343,0.749441,0.52183,0.827947,-0.83671,0.645956,0.761539,0.743743,-0.760344,0.759193,-0.758187,-0.554247,0.554247,1
-0.58,-0.843621,-0.465587,-0.900826,-0.542857,-0.763096,-0.12418,-0.953488,0.741422,0.953472,0.913927,0.77533,0.843564,0.749472,0.761343,0.749441,0.52183,0.827947,-0.83671,0.645956,0.761539,0.743743,-0.760344,0.759193,-0.758187,-0.554247,0.554247,1
-0.6,-0.975309,-0.595142,-0.983471,-0.885714,-0.659745,0.329984,-0.984496,0.629236,0.984486,0.952551,0.914987,0.975301,0.640917,0.657261,0.640625,0.586812,0.920131,-0.724327,0.766316,0.657339,0.633642,-0.657151,0.654248,-0.654136,-0.377373,0.377373,1
-0.64,-0.8107,-0.449393,-0.867769,-0.485714,-0.805097,-0.24618,-0.906977,0.786718,0.90695,0.862033,0.750599,0.810631,0.793693,0.803647,0.793687,0.575833,0.801845,-0.880632,0.616379,0.803872,0.788644,-0.802104,0.801878,-0.800322,-0.629181,0.62918,1
-0.9,0.053498,-0.935223,0.057851,-0.942857,-0.982539,0.934692,0.121447,0.973554,-0.121732,-0.302577,-0.022874,-0.05392,0.978961,0.982415,0.978903,0.892554,-0.064375,-0.990271,0.457618,0.982776,0.978346,-0.958298,0.982213,-0.957925,-0.96523,0.96523,0
1,0.662551,1,0.595041,0.314286,-0.04908,-0.999922,0.043928,-0.046044,-0.04418,-0.364497,-1,-0.663118,-0.008728,0.042056,-0.009416,-1,-1,-0.050644,-1,0.051461,-0.03028,-0.031967,0.033513,-0.023343,0.44974,-0.44974,1
-0.94,-0.975309,-0.862348,-0.983471,-0.942857,-0.903728,0.76945,-0.989664,0.894978,0.989655,0.982971,0.968094,0.975299,0.898396,0.903029,0.898293,0.932688,0.975469,-0.956194,0.91436,0.903034,0.896233,-0.90316,0.902203,-0.902335,-0.812089,0.812089,0
-0.92,-0.967078,-0.870445,-1,-0.771429,-0.972157,0.868164,-0.994832,0.969602,0.994824,0.987592,0.956339,0.967065,0.970604,0.971946,0.970641,0.892132,0.989447,-0.992565,0.928791,0.971959,0.969728,-0.97183,0.97168,-0.971564,-0.944699,0.944699,0
-0.54,-0.884774,-0.08502,-0.991736,-0.2,-0.073148,0.649372,-0.989664,-0.006951,0.989655,0.954964,0.812153,0.884728,0.022274,0.066332,0.022143,0.443612,0.920317,-0.081611,0.531594,0.066875,0.003811,-0.065951,0.058585,-0.058201,0.424186,-0.424186,0
-0.98,-1,-0.983806,-1,-1,-0.997168,1,-1,0.996913,0.999993,0.998418,1,1,0.997124,0.997155,0.997065,0.979918,1,-0.989021,0.995092,0.997148,0.996961,-0.997466,0.997113,-0.997426,-0.994341,0.994341,0
-0.84,-0.341564,-0.846154,-0.347107,-0.942857,-0.95328,0.791094,-0.932817,0.948461,0.932793,0.907459,0.320468,0.3413,0.948836,0.952942,0.94877,0.832535,0.300635,-0.98641,0.562159,0.95318,0.947434,-0.944075,0.952467,-0.943538,-0.907649,0.907649,0
-0.86,-0.958848,-0.57085,-1,-0.714286,-0.809344,0.608282,-0.984496,0.792103,0.984486,0.970704,0.937957,0.958832,0.798712,0.80794,0.798661,0.824816,0.979175,-0.882124,0.764042,0.808026,0.794066,-0.807528,0.806311,-0.805896,-0.636858,0.636858,0
-0.86,-0.917695,-0.441296,-1,-0.428571,-0.78622,0.762102,-0.989664,0.76697,0.989655,0.976881,0.895946,0.917663,0.774152,0.784629,0.774239,0.794642,0.979175,-0.861818,0.698196,0.784783,0.768862,-0.783886,0.782829,-0.78208,-0.595284,0.595284,0
-0.94,-0.99177,-0.854251,-1,-0.942857,-0.878244,0.971938,-0.994832,0.867261,0.994824,0.989134,0.984855,0.991766,0.871557,0.877359,0.871434,0.932688,0.992934,-0.936464,0.919485,0.877363,0.868932,-0.877543,0.876325,-0.87651,-0.7639,0.7639,0
-0.34,-0.761317,-0.190283,-0.842975,0.428571,-0.252006,-0.733246,-0.963824,0.186102,0.963814,0.911984,0.655367,0.761236,0.209969,0.246465,0.209729,0.186659,0.730599,-0.278876,0.473124,0.247083,0.194663,-0.24578,0.240045,-0.239354,0.216249,-0.216249,1
-0.34,-0.761317,-0.190283,-0.842975,0.428571,-0.252006,-0.733246,-0.963824,0.186102,0.963814,0.911984,0.655367,0.761236,0.209969,0.246465,0.209729,0.186659,0.730599,-0.278876,0.473124,0.247083,0.194663,-0.24578,0.240045,-0.239354,0.216249,-0.216249,1
-0.34,-0.761317,-0.190283,-0.842975,0.428571,-0.252006,-0.733246,-0.963824,0.186102,0.963814,0.911984,0.655367,0.761236,0.209969,0.246465,0.209729,0.186659,0.730599,-0.278876,0.473124,0.247083,0.194663,-0.24578,0.240045,-0.239354,0.216249,-0.216249,1
-0.34,-0.761317,-0.190283,-0.842975,0.428571,-0.252006,-0.733246,-0.963824,0.186102,0.963814,0.911984,0.655367,0.761236,0.209969,0.246465,0.209729,0.186659,0.730599,-0.278876,0.473124,0.247083,0.194663,-0.24578,0.240045,-0.239354,0.216249,-0.216249,1
-0.94,-0.975309,-0.846154,-1,-0.828571,-0.95092,0.932674,-0.994832,0.946456,0.994824,0.989134,0.968094,0.975299,0.948214,0.950558,0.948205,0.918976,0.992934,-0.986163,0.914847,0.950571,0.946861,-0.950521,0.950126,-0.950089,-0.903043,0.903043,0
-0.94,-0.975309,-0.935223,-0.983471,-0.942857,-0.984899,0.959444,-0.984496,0.983397,0.984486,0.976809,0.968094,0.975299,0.984085,0.984792,0.984045,0.932688,0.975469,-0.991105,0.956843,0.98479,0.983566,-0.984821,0.984631,-0.984661,-0.96991,0.96991,0
-0.9,-0.958848,-0.94332,-0.958678,-1,-0.984899,0.9395,-0.979328,0.98335,0.979316,0.967557,0.944594,0.958831,0.984028,0.984796,0.98396,0.899821,0.942242,-0.99057,0.94733,0.984792,0.983509,-0.98468,0.984609,-0.984494,-0.96991,0.96991,0
-0.98,-0.934156,-0.991903,-0.950413,-0.885714,-0.999528,1,-0.994832,0.999439,0.994824,0.992261,0.933233,0.93413,0.99939,0.999525,0.999389,0.966089,0.947821,-0.988529,0.971662,0.999526,0.999351,-0.998281,0.99951,-0.998264,-0.999056,0.999056,0
-0.92,-0.942387,-0.821862,-0.983471,-0.714286,-0.942898,0.94951,-0.984496,0.937616,0.984486,0.97526,0.931213,0.942364,0.939629,0.942469,0.939672,0.885686,0.971957,-0.983576,0.891126,0.942495,0.938111,-0.942285,0.941968,-0.941782,-0.887423,0.887423,1
-0.72,-0.851852,-0.489879,-0.92562,-0.257143,-0.848042,0.899926,-0.968992,0.834105,0.968978,0.942006,0.805618,0.851792,0.839173,0.846895,0.83926,0.634293,0.876664,-0.922625,0.674415,0.847072,0.835062,-0.8455,0.845531,-0.844125,-0.707623,0.707622,0
-0.82,-0.860082,-0.408907,-0.942149,-0.085714,-0.79613,0.251564,-0.979328,0.777659,0.979317,0.961559,0.830528,0.860029,0.784402,0.794596,0.784487,0.723555,0.910922,-0.872671,0.644109,0.794813,0.77918,-0.793377,0.79287,-0.791641,-0.613035,0.613035,0
-0.48,-0.917695,-0.619433,-0.942149,-0.828571,-0.868334,0.617092,-0.963824,0.856165,0.963809,0.920099,0.838079,0.917663,0.860827,0.867368,0.860756,0.460861,0.857942,-0.937213,0.753398,0.867452,0.857294,-0.866551,0.866023,-0.8652,-0.745332,0.745332,0
-0.94,-0.958848,-0.846154,-1,-0.714286,-0.957999,0.938776,-1,0.954219,0.999993,0.995297,0.951353,0.958831,0.955629,0.957681,0.955684,0.906015,0.992934,-0.989238,0.914847,0.957701,0.954455,-0.957585,0.957314,-0.957217,-0.916878,0.916878,0
-0.8,-0.876543,-0.684211,-0.966942,-0.314286,-0.837659,0.89492,-0.968992,0.822794,0.968978,0.947727,0.843966,0.876494,0.8283,0.836439,0.828444,0.722066,0.933932,-0.906331,0.804036,0.836524,0.824685,-0.836168,0.835031,-0.834757,-0.688492,0.688492,0
-0.62,-0.851852,-0.676113,-0.950413,-0.085714,-0.817839,0.518476,-0.968992,0.801202,0.968978,0.935204,0.789904,0.851793,0.807289,0.816463,0.807447,0.5157,0.887479,-0.887295,0.789422,0.816567,0.803333,-0.816172,0.814808,-0.814514,-0.652265,0.652265,0
-0.8,-0.950617,-0.757085,-0.991736,-0.714286,-0.84521,0.852262,-0.994832,0.831272,0.994824,0.978661,0.919785,0.950597,0.836537,0.844068,0.836511,0.76413,0.960367,-0.910995,0.859538,0.844105,0.833126,-0.844065,0.842699,-0.842696,-0.702397,0.702397,0
-0.86,-0.958848,-0.854251,-0.991736,-0.771429,-0.940538,0.900246,-0.994832,0.935141,0.994824,0.983059,0.937957,0.958831,0.937195,0.940096,0.937208,0.83145,0.970391,-0.980475,0.914583,0.940113,0.935721,-0.940119,0.939539,-0.939561,-0.882842,0.882842,0
-0.84,-0.950617,-0.789474,-0.991736,-0.714286,-0.91883,0.868406,-0.994832,0.911483,0.994824,0.981578,0.926261,0.950597,0.91425,0.918226,0.914276,0.804566,0.967018,-0.970656,0.877709,0.918255,0.912209,-0.918094,0.917482,-0.91735,-0.840951,0.840951,0
-0.86,-0.958848,-0.862348,-0.991736,-0.771429,-0.949504,0.900246,-0.994832,0.944913,0.994824,0.983059,0.937957,0.958831,0.946661,0.949128,0.946681,0.83145,0.970391,-0.98453,0.919241,0.949144,0.945368,-0.949136,0.948644,-0.948653,-0.900282,0.900282,0
-0.92,-0.975309,-0.94332,-0.991736,-0.885714,-0.924021,0.789492,-0.994832,0.91714,0.994824,0.987592,0.964724,0.975299,0.919817,0.923466,0.919759,0.905596,0.980699,-0.965909,0.966395,0.923467,0.918322,-0.92375,0.922798,-0.923085,-0.850928,0.850928,0
-0.82,-1,-0.813765,-1,-1,-0.88202,0.979644,-1,0.871424,0.999993,0.986298,0.973689,1,0.875572,0.881166,0.875422,0.820127,0.972485,-0.94137,0.896407,0.881171,0.872837,-0.881258,0.880091,-0.880183,-0.770997,0.770997,0
-0.74,-0.942387,-0.684211,-0.991736,-0.657143,-0.799906,0.783254,-0.994832,0.781927,0.994824,0.974401,0.901826,0.942364,0.788689,0.798429,0.788661,0.69681,0.950633,-0.869376,0.819335,0.798487,0.784283,-0.798332,0.796659,-0.796561,-0.619827,0.619827,0
-0.86,-0.958848,-0.821862,-0.991736,-0.771429,-0.929212,0.868406,-0.994832,0.922797,0.994824,0.983059,0.937957,0.958831,0.925239,0.928687,0.925243,0.83145,0.970391,-0.975721,0.896058,0.928708,0.923458,-0.928635,0.928037,-0.927984,-0.860927,0.860927,0
-0.84,-0.925926,-0.765182,-0.991736,-0.542857,-0.911751,0.868406,-0.994832,0.903769,0.994824,0.981578,0.901018,0.925896,0.90669,0.911085,0.906798,0.78567,0.967018,-0.966883,0.864064,0.911129,0.904533,-0.910891,0.910294,-0.910098,-0.827393,0.827393,0
-0.84,-0.950617,-0.789474,-0.991736,-0.714286,-0.918358,0.868406,-0.994832,0.910969,0.994824,0.981578,0.926261,0.950597,0.913751,0.91775,0.913777,0.804566,0.967018,-0.970332,0.877709,0.91778,0.911703,-0.917621,0.917003,-0.916873,-0.840046,0.840046,0
-0.8,-0.950617,-0.797571,-0.991736,-0.714286,-0.881548,0.852262,-0.994832,0.87086,0.994824,0.978661,0.919785,0.950597,0.874894,0.880671,0.874893,0.76413,0.960367,-0.941656,0.882279,0.8807,0.872244,-0.880699,0.879601,-0.879629,-0.770109,0.770109,0
-0.92,-0.967078,-0.894737,-0.991736,-0.828571,-0.958943,0.859326,-0.994832,0.9552,0.994824,0.987592,0.956339,0.967065,0.956654,0.958639,0.956652,0.898769,0.980699,-0.986639,0.937979,0.958648,0.955607,-0.958735,0.958262,-0.958359,-0.918727,0.918727,0
-0.9,-0.967078,-0.846154,-0.991736,-0.828571,-0.949504,0.92963,-0.994832,0.944913,0.994824,0.986066,0.952987,0.967065,0.94669,0.949132,0.946681,0.878584,0.977232,-0.985487,0.909936,0.949146,0.945312,-0.949063,0.948666,-0.948597,-0.900282,0.900282,0
-0.82,-0.958848,-0.773279,-1,-0.714286,-0.897593,0.857282,-0.994832,0.888343,0.994824,0.980112,0.931443,0.958831,0.891861,0.896834,0.891872,0.784337,0.972485,-0.955796,0.873604,0.896865,0.889402,-0.896768,0.895906,-0.89584,-0.800427,0.800427,1
-0.9,-0.975309,-0.838057,-0.991736,-0.885714,-0.920717,0.93445,-0.994832,0.91354,0.994824,0.986066,0.961384,0.975299,0.91633,0.920138,0.91627,0.885475,0.977232,-0.969403,0.905299,0.920149,0.914402,-0.920181,0.919432,-0.919476,-0.844576,0.844576,1
-0.98,-0.843621,-0.991903,-0.842975,-1,-0.999528,1,-1,0.999486,0.999993,0.998418,0.841993,0.843559,0.999093,0.999532,0.999038,0.979918,0.835463,-0.988526,0.911768,0.999534,0.998994,-0.994103,0.99951,-0.994053,-0.999056,0.999056,0
-0.92,-0.884774,-0.94332,-0.909091,-0.828571,-0.989618,0.949446,-0.943152,0.988171,0.943132,0.925968,0.872764,0.884727,0.988762,0.989538,0.98878,0.898769,0.893508,-0.991146,0.919039,0.98955,0.988403,-0.988417,0.989412,-0.988287,-0.979289,0.979289,0
-0.8,-0.835391,-0.82996,-0.85124,-0.885714,-0.92874,0.767588,-0.912145,0.921522,0.912116,0.879747,0.802015,0.835325,0.924319,0.928219,0.924263,0.785226,0.811144,-0.974705,0.818348,0.928261,0.92249,-0.927411,0.927525,-0.926712,-0.860017,0.860017,0
-0.72,-0.967078,-0.88664,-0.966942,-1,-0.993393,1,-0.994832,0.992751,0.994824,0.973011,0.924199,0.967065,0.993025,0.993352,0.992963,0.721149,0.920875,-0.995173,0.918755,0.993353,0.992453,-0.991562,0.993143,-0.991374,-0.986807,0.986807,0
